"di_id","year","value","budget-type"
"AM","2011",1398.5284584874,"actual"
"AM","2012",1495.21400519059,"actual"
"AM","2013",1647.25240763404,"actual"
"AM","2014",1686.81857734236,"actual"
"AM","2015",1674.34352375829,"actual"
"AM","2016",1667.28664881747,"actual"
"AM","2017",1810.67212684145,"proj"
"AM","2018",1859.10128032673,"proj"
"AM","2019",1985.61890138039,"proj"
"AM","2020",,"proj"
"AO","2000",,"actual"
"AO","2001",,"actual"
"AO","2002",,"actual"
"AO","2003",,"actual"
"AO","2004",,"actual"
"AO","2005",,"actual"
"AO","2006",2286.29519509408,"actual"
"AO","2007",2494.88023836062,"actual"
"AO","2008",3065.77382803549,"actual"
"AO","2009",2066.99014907642,"actual"
"AO","2010",2611.55211004209,"actual"
"AO","2011",2960.9831578019,"actual"
"AO","2012",2877.81371785639,"actual"
"AO","2013",2583.16984611928,"actual"
"AO","2014",2307.4444058613,"actual"
"AO","2015",1784.40617642795,"actual"
"AO","2016",1168.64706578572,"actual"
"AO","2017",975.071109290624,"proj"
"AO","2018",1104.33113157782,"proj"
"AO","2019",1096.22535095757,"proj"
"AO","2020",,"proj"
"AR","2011",6372.28446398034,"actual"
"AR","2012",6554.84945538219,"actual"
"AR","2013",6744.86153640165,"actual"
"AR","2014",6551.15874356726,"actual"
"AR","2015",6807.58449353723,"actual"
"AR","2016",6553.73161328179,"actual"
"AR","2017",6608.61787268264,"actual"
"AR","2018",6827.60467863505,"proj"
"AR","2019",7228.29861015685,"proj"
"AT","1981",,"actual"
"AT","1982",,"actual"
"AT","1983",,"actual"
"AT","1984",,"actual"
"AT","1985",,"actual"
"AT","1986",,"actual"
"AT","1987",,"actual"
"AT","1988",12970.7938579729,"actual"
"AT","1989",13151.7019870275,"actual"
"AT","1990",13866.0305677223,"actual"
"AT","1991",14430.1462759312,"actual"
"AT","1992",15289.2045970719,"actual"
"AT","1993",16050.1008459268,"actual"
"AT","1994",16187.5561794291,"actual"
"AT","1995",16808.3143757028,"actual"
"AT","1996",17738.1310275729,"actual"
"AT","1997",17606.4245376819,"actual"
"AT","1998",18757.0102505337,"actual"
"AT","1999",17992.2788916024,"actual"
"AT","2000",18904.9642190231,"actual"
"AT","2001",19900.4671878625,"actual"
"AT","2002",20076.3803529146,"actual"
"AT","2003",19368.768186431,"actual"
"AT","2004",19905.0107657749,"actual"
"AT","2005",20109.1852204115,"actual"
"AT","2006",20355.3159953938,"actual"
"AT","2007",21065.1761507303,"actual"
"AT","2008",21521.7215729487,"actual"
"AT","2009",20850.5304195281,"actual"
"AT","2010",21007.6244886254,"actual"
"AT","2011",21519.5745432558,"actual"
"AT","2012",21875.0852580109,"actual"
"AT","2013",22042.7892680319,"actual"
"AT","2014",22029.7784331176,"actual"
"AT","2015",22182.4973112995,"actual"
"AT","2016",21810.2668054751,"actual"
"AT","2017",22181.4782345601,"proj"
"AT","2018",22604.4257000723,"proj"
"AT","2019",22880.3207093692,"proj"
"AT","2020",23066.5617198536,"proj"
"AT","2021",23285.3174741457,"proj"
"AT","2022",23482.9503576074,"proj"
"AT","2023",23707.8534122505,"proj"
"AU","1981",,"actual"
"AU","1982",,"actual"
"AU","1983",,"actual"
"AU","1984",,"actual"
"AU","1985",,"actual"
"AU","1986",,"actual"
"AU","1987",,"actual"
"AU","1988",8799.82075509017,"actual"
"AU","1989",8892.08660672878,"actual"
"AU","1990",8827.05018128899,"actual"
"AU","1991",8635.78107214107,"actual"
"AU","1992",8488.32134287204,"actual"
"AU","1993",8770.32166770174,"actual"
"AU","1994",9279.29816190159,"actual"
"AU","1995",9786.26801731007,"actual"
"AU","1996",10398.4614605237,"actual"
"AU","1997",10837.9030965638,"actual"
"AU","1998",11959.4582914438,"actual"
"AU","1999",13236.94512287,"actual"
"AU","2000",13342.2540718498,"actual"
"AU","2001",13198.6731677867,"actual"
"AU","2002",13400.1558950653,"actual"
"AU","2003",13934.4704453422,"actual"
"AU","2004",14462.4281359269,"actual"
"AU","2005",14728.7590501304,"actual"
"AU","2006",14922.3054743165,"actual"
"AU","2007",15053.0553851094,"actual"
"AU","2008",14342.8149355898,"actual"
"AU","2009",14052.8899479493,"actual"
"AU","2010",13608.1783973835,"actual"
"AU","2011",13729.5646724041,"actual"
"AU","2012",14565.1546113837,"actual"
"AU","2013",14908.6084875174,"actual"
"AU","2014",15167.306168861,"actual"
"AU","2015",15593.4455470525,"actual"
"AU","2016",15838.2467905625,"actual"
"AU","2017",15986.6146150727,"proj"
"AU","2018",16296.4356368525,"proj"
"AU","2019",16632.8419509255,"proj"
"AU","2020",16987.4187469783,"proj"
"AU","2021",17216.700290696,"proj"
"AU","2022",17393.6370687112,"proj"
"AU","2023",17554.4291724153,"proj"
"AZ","2000",,"actual"
"AZ","2001",,"actual"
"AZ","2002",,"actual"
"AZ","2003",1589.08218202185,"actual"
"AZ","2004",1728.52786622524,"actual"
"AZ","2005",2038.80681075732,"actual"
"AZ","2006",3030.9509097342,"actual"
"AZ","2007",3785.2846069942,"actual"
"AZ","2008",7084.35247382331,"actual"
"AZ","2009",6357.67172062889,"actual"
"AZ","2010",7458.8407680442,"actual"
"AZ","2011",7099.47682288809,"actual"
"AZ","2012",6378.80189864092,"actual"
"AZ","2013",6544.18720560856,"actual"
"AZ","2014",6587.67403542664,"actual"
"AZ","2015",5618.94535913177,"actual"
"AZ","2016",5110.48575243024,"proj"
"AZ","2017",5133.24102758668,"proj"
"BA","2000",2458.25130740984,"actual"
"BA","2001",2452.85616206779,"actual"
"BA","2002",2524.69257581151,"actual"
"BA","2003",3204.93489576994,"actual"
"BA","2004",3164.83699142257,"actual"
"BA","2005",3418.48050365147,"actual"
"BA","2006",3819.54066626603,"actual"
"BA","2007",4089.31825287245,"actual"
"BA","2008",4056.33352168032,"actual"
"BA","2009",3951.42683732962,"actual"
"BA","2010",4162.82916494726,"actual"
"BA","2011",4226.44295643762,"actual"
"BA","2012",4266.80450400528,"actual"
"BA","2013",4323.58384448218,"actual"
"BA","2014",4425.68904725489,"actual"
"BA","2015",4599.13863904527,"actual"
"BA","2016",4718.07508288248,"actual"
"BA","2017",4968.57265054359,"proj"
"BA","2018",5179.38541117846,"proj"
"BA","2019",5450.88088425981,"proj"
"BA","2020",5726.11300133874,"proj"
"BB","1981",,"actual"
"BB","1982",,"actual"
"BB","1983",,"actual"
"BB","1984",,"actual"
"BB","1985",,"actual"
"BB","1986",,"actual"
"BB","1987",,"actual"
"BB","1988",,"actual"
"BB","1989",,"actual"
"BB","1990",,"actual"
"BB","1991",,"actual"
"BB","1992",,"actual"
"BB","1993",,"actual"
"BB","1994",3741.30589551243,"actual"
"BB","1995",3970.32706614483,"actual"
"BB","1996",4044.72612745993,"actual"
"BB","1997",4696.01517558447,"actual"
"BB","1998",4603.3970427193,"actual"
"BB","1999",4673.91407311269,"actual"
"BB","2000",4955.26504364657,"actual"
"BB","2001",4907.56545257744,"actual"
"BB","2002",5082.20468026863,"actual"
"BB","2003",5534.27659636003,"actual"
"BB","2004",5396.57851685698,"actual"
"BB","2005",5673.79808673969,"actual"
"BB","2006",5719.35955434451,"actual"
"BB","2007",5936.06604297074,"actual"
"BB","2008",5656.03271246576,"actual"
"BB","2009",5278.99508217176,"actual"
"BB","2010",5169.31647430436,"actual"
"BB","2011",5600.41094738048,"actual"
"BB","2012",5465.89337479735,"actual"
"BB","2013",5174.46030542216,"actual"
"BB","2014",5209.23906016792,"actual"
"BB","2015",5323.87358043727,"actual"
"BB","2016",5854.29979093768,"actual"
"BB","2017",5973.23438255593,"actual"
"BB","2018",6053.72484906977,"proj"
"BB","2019",6092.13924169416,"proj"
"BB","2020",6116.10282456356,"proj"
"BB","2021",6159.9367346725,"proj"
"BB","2022",6182.22280094655,"proj"
"BB","2023",6206.00012092548,"proj"
"BD","2000",,"actual"
"BD","2001",,"actual"
"BD","2002",151.681887446311,"actual"
"BD","2003",160.083429348411,"actual"
"BD","2004",164.920529819725,"actual"
"BD","2005",177.703837339763,"actual"
"BD","2006",188.774449352475,"actual"
"BD","2007",190.322585036546,"actual"
"BD","2008",214.451567070533,"actual"
"BD","2009",216.87942108633,"actual"
"BD","2010",233.787835817057,"actual"
"BD","2011",262.295749939149,"actual"
"BD","2012",295.318452133101,"actual"
"BD","2013",310.403263658061,"actual"
"BD","2014",316.355360430689,"actual"
"BD","2015",306.418665267334,"actual"
"BD","2016",337.263200706293,"actual"
"BD","2017",365.431482422078,"actual"
"BD","2018",399.590441950382,"proj"
"BD","2019",,"proj"
"BD","2020",,"proj"
"BE","1981",11982.4832360072,"actual"
"BE","1982",12383.3694888666,"actual"
"BE","1983",12519.2119729683,"actual"
"BE","1984",12989.7961019017,"actual"
"BE","1985",13219.1445736753,"actual"
"BE","1986",13266.7413310429,"actual"
"BE","1987",13635.6759515149,"actual"
"BE","1988",13876.1676612144,"actual"
"BE","1989",13717.6641471115,"actual"
"BE","1990",14366.6260609993,"actual"
"BE","1991",14750.2466942158,"actual"
"BE","1992",14780.2478969255,"actual"
"BE","1993",15140.8803751314,"actual"
"BE","1994",15585.8944993998,"actual"
"BE","1995",15511.932298294,"actual"
"BE","1996",16001.1360892796,"actual"
"BE","1997",16678.7101730802,"actual"
"BE","1998",17144.6068190065,"actual"
"BE","1999",17683.396556799,"actual"
"BE","2000",18082.9989272017,"actual"
"BE","2001",18327.9408074477,"actual"
"BE","2002",18641.3201116444,"actual"
"BE","2003",18476.454206673,"actual"
"BE","2004",19004.6809511176,"actual"
"BE","2005",19347.8597257251,"actual"
"BE","2006",19630.7247310058,"actual"
"BE","2007",20018.3443390768,"actual"
"BE","2008",20377.4465478488,"actual"
"BE","2009",19594.2559340718,"actual"
"BE","2010",20205.2707418779,"actual"
"BE","2011",20671.2164751737,"actual"
"BE","2012",21116.1773311935,"actual"
"BE","2013",21471.7714909581,"actual"
"BE","2014",21452.7757746924,"actual"
"BE","2015",21309.5568265192,"actual"
"BE","2016",21221.3042704851,"actual"
"BE","2017",21662.0312027613,"proj"
"BE","2018",21677.2717404657,"proj"
"BE","2019",21764.747560309,"proj"
"BE","2020",21888.1274236305,"proj"
"BE","2021",22100.2172244627,"proj"
"BE","2022",22312.888258084,"proj"
"BE","2023",22532.0864126153,"proj"
"BF","2000",,"actual"
"BF","2001",122.348764689707,"actual"
"BF","2002",131.189670872341,"actual"
"BF","2003",145.771061067055,"actual"
"BF","2004",161.872396034984,"actual"
"BF","2005",160.420305595592,"actual"
"BF","2006",168.484209119185,"actual"
"BF","2007",178.803160717162,"actual"
"BF","2008",174.613487167251,"actual"
"BF","2009",184.203603603644,"actual"
"BF","2010",217.666313790099,"actual"
"BF","2011",230.6034546066,"actual"
"BF","2012",266.310266509867,"actual"
"BF","2013",295.452377489672,"actual"
"BF","2014",275.235780064714,"actual"
"BF","2015",271.536445633973,"actual"
"BF","2016",304.989513495162,"actual"
"BF","2017",327.388826546834,"actual"
"BF","2018",349.191674664442,"proj"
"BF","2019",371.140498185828,"proj"
"BF","2020",392.273803806878,"proj"
"BF","2021",408.628523555602,"proj"
"BG","1981",,"actual"
"BG","1982",,"actual"
"BG","1983",,"actual"
"BG","1984",,"actual"
"BG","1985",,"actual"
"BG","1986",,"actual"
"BG","1987",,"actual"
"BG","1988",,"actual"
"BG","1989",,"actual"
"BG","1990",,"actual"
"BG","1991",,"actual"
"BG","1992",,"actual"
"BG","1993",,"actual"
"BG","1994",,"actual"
"BG","1995",,"actual"
"BG","1996",,"actual"
"BG","1997",,"actual"
"BG","1998",3259.84169395423,"actual"
"BG","1999",3316.41826285674,"actual"
"BG","2000",3460.04675280236,"actual"
"BG","2001",3646.56559544539,"actual"
"BG","2002",3730.17228163883,"actual"
"BG","2003",4094.57527870537,"actual"
"BG","2004",4433.86651479831,"actual"
"BG","2005",4778.59625877517,"actual"
"BG","2006",5060.37104326144,"actual"
"BG","2007",5495.26640186092,"actual"
"BG","2008",5853.38771491743,"actual"
"BG","2009",5170.19420763542,"actual"
"BG","2010",4932.54974663354,"actual"
"BG","2011",5052.91760239217,"actual"
"BG","2012",5430.4160104457,"actual"
"BG","2013",5751.08667400325,"actual"
"BG","2014",5845.28628972787,"actual"
"BG","2015",6334.17837750216,"actual"
"BG","2016",6584.44202173442,"actual"
"BG","2017",6726.25532967029,"proj"
"BG","2018",7203.36981017159,"proj"
"BG","2019",7465.00477649098,"proj"
"BG","2020",7716.24496578066,"proj"
"BG","2021",7996.07525282164,"proj"
"BG","2022",8284.23674096949,"proj"
"BG","2023",8558.75877165609,"proj"
"BH","1981",,"actual"
"BH","1982",,"actual"
"BH","1983",,"actual"
"BH","1984",,"actual"
"BH","1985",,"actual"
"BH","1986",,"actual"
"BH","1987",,"actual"
"BH","1988",,"actual"
"BH","1989",,"actual"
"BH","1990",10464.4890852097,"actual"
"BH","1991",10076.6199140454,"actual"
"BH","1992",10171.4582912135,"actual"
"BH","1993",10632.4064868895,"actual"
"BH","1994",9361.70149295528,"actual"
"BH","1995",9337.72223588161,"actual"
"BH","1996",10204.543926149,"actual"
"BH","1997",10929.38551842,"actual"
"BH","1998",9157.91524014397,"actual"
"BH","1999",10392.2432395019,"actual"
"BH","2000",14367.249399023,"actual"
"BH","2001",13134.9016650384,"actual"
"BH","2002",12654.1705378779,"actual"
"BH","2003",12084.1451035247,"actual"
"BH","2004",11474.9388778446,"actual"
"BH","2005",12011.1596745254,"actual"
"BH","2006",11258.6959636942,"actual"
"BH","2007",10620.1399833764,"actual"
"BH","2008",11848.6938471202,"actual"
"BH","2009",8201.29851456016,"actual"
"BH","2010",9247.74841222633,"actual"
"BH","2011",11275.2582839239,"actual"
"BH","2012",11617.6897157333,"actual"
"BH","2013",11009.4779357061,"actual"
"BH","2014",11108.254816946,"actual"
"BH","2015",7980.71685042016,"actual"
"BH","2016",7673.69054543993,"actual"
"BH","2017",8177.50706401002,"proj"
"BH","2018",9264.27948711708,"proj"
"BH","2019",9017.91600045401,"proj"
"BH","2020",8939.47142769396,"proj"
"BH","2021",8808.66982050764,"proj"
"BH","2022",8484.65305033044,"proj"
"BH","2023",8274.73477715952,"proj"
"BI","2000",,"actual"
"BI","2001",,"actual"
"BI","2002",,"actual"
"BI","2003",,"actual"
"BI","2004",95.3546808025243,"actual"
"BI","2005",96.660047393353,"actual"
"BI","2006",94.8596784988488,"actual"
"BI","2007",94.0051025159378,"actual"
"BI","2008",94.7991440745287,"actual"
"BI","2009",97.5507635618521,"actual"
"BI","2010",105.361738899533,"actual"
"BI","2011",118.62892384193,"actual"
"BI","2012",116.021505134377,"actual"
"BI","2013",107.003041213079,"actual"
"BI","2014",111.65595150249,"actual"
"BI","2015",86.0355356161329,"actual"
"BI","2016",78.9625537085692,"actual"
"BI","2017",80.8119780956583,"actual"
"BI","2018",79.6593479926136,"proj"
"BI","2019",63.3586338960536,"proj"
"BI","2020",,"proj"
"BJ","2000",242.511611761861,"actual"
"BJ","2001",243.582385408963,"actual"
"BJ","2002",258.369183282061,"actual"
"BJ","2003",268.014035745093,"actual"
"BJ","2004",258.610946922144,"actual"
"BJ","2005",262.702993740546,"actual"
"BJ","2006",271.801522554913,"actual"
"BJ","2007",345.862210369964,"actual"
"BJ","2008",335.108811321349,"actual"
"BJ","2009",314.805082895944,"actual"
"BJ","2010",317.722531191726,"actual"
"BJ","2011",299.063923745791,"actual"
"BJ","2012",322.206024411738,"actual"
"BJ","2013",340.381896354706,"actual"
"BJ","2014",325.974068188645,"actual"
"BJ","2015",332.848827692361,"actual"
"BJ","2016",295.789024089622,"actual"
"BJ","2017",364.970971330911,"actual"
"BJ","2018",374.623765952474,"proj"
"BJ","2019",376.078141620002,"proj"
"BJ","2020",402.400657386874,"proj"
"BJ","2021",428.772337140487,"proj"
"BJ","2022",449.71031846762,"proj"
"BN","1981",,"actual"
"BN","1982",,"actual"
"BN","1983",,"actual"
"BN","1984",,"actual"
"BN","1985",76018.579737513,"actual"
"BN","1986",53208.8159707993,"actual"
"BN","1987",38299.370637489,"actual"
"BN","1988",36834.7438550186,"actual"
"BN","1989",34476.480182916,"actual"
"BN","1990",33126.3941985857,"actual"
"BN","1991",32936.5644865392,"actual"
"BN","1992",27278.8381042167,"actual"
"BN","1993",26796.6453326237,"actual"
"BN","1994",28287.2061989766,"actual"
"BN","1995",29379.4763727978,"actual"
"BN","1996",31909.0761736608,"actual"
"BN","1997",28547.3421490254,"actual"
"BN","1998",21216.8806169195,"actual"
"BN","1999",24605.1535779875,"actual"
"BN","2000",37288.2780745495,"actual"
"BN","2001",32088.4044989941,"actual"
"BN","2002",31209.4949975911,"actual"
"BN","2003",33393.6455742175,"actual"
"BN","2004",34953.907001251,"actual"
"BN","2005",37075.6447692814,"actual"
"BN","2006",39421.8418986741,"actual"
"BN","2007",26371.0783217737,"actual"
"BN","2008",52296.2031652581,"actual"
"BN","2009",30874.1159226465,"actual"
"BN","2010",35446.3330197961,"actual"
"BN","2011",45766.03816439,"actual"
"BN","2012",38401.4078240951,"actual"
"BN","2013",36907.9061317892,"actual"
"BN","2014",28677.5124318585,"actual"
"BN","2015",18053.1483900785,"actual"
"BN","2016",12650.4133701253,"actual"
"BN","2017",13916.6302032069,"proj"
"BN","2018",13841.7672805096,"proj"
"BN","2019",14390.7787210667,"proj"
"BN","2020",14282.0977685943,"proj"
"BN","2021",15266.9239838593,"proj"
"BN","2022",15846.7557858461,"proj"
"BN","2023",17538.9957258615,"proj"
"BO","2000",,"actual"
"BO","2001",1022.78751793589,"actual"
"BO","2002",1024.06218977717,"actual"
"BO","2003",961.677371950952,"actual"
"BO","2004",1132.14572047096,"actual"
"BO","2005",1380.79532179238,"actual"
"BO","2006",1570.02614924905,"actual"
"BO","2007",1629.34196001978,"actual"
"BO","2008",1951.92601010824,"actual"
"BO","2009",1825.83237023111,"actual"
"BO","2010",1736.22478961164,"actual"
"BO","2011",1981.6510646691,"actual"
"BO","2012",2144.01100884584,"actual"
"BO","2013",2357.75419796582,"actual"
"BO","2014",2504.74082636089,"actual"
"BO","2015",2442.49310193361,"actual"
"BO","2016",2212.0520207884,"actual"
"BO","2017",2158.98674872208,"proj"
"BO","2018",2189.77715684405,"proj"
"BO","2019",2250.17060763203,"proj"
"BO","2020",2300.79220261408,"proj"
"BO","2021",2326.54907320686,"proj"
"BO","2022",2359.52450380101,"proj"
"BR","2000",,"actual"
"BR","2001",,"actual"
"BR","2002",,"actual"
"BR","2003",,"actual"
"BR","2004",,"actual"
"BR","2005",,"actual"
"BR","2006",,"actual"
"BR","2007",,"actual"
"BR","2008",4586.36610843748,"actual"
"BR","2009",4386.14187971692,"actual"
"BR","2010",4886.94333760995,"actual"
"BR","2011",5182.82507269588,"actual"
"BR","2012",5214.09552889357,"actual"
"BR","2013",5336.98026342129,"actual"
"BR","2014",4602.21101384692,"actual"
"BR","2015",4358.34628486868,"actual"
"BR","2016",4227.22450955902,"actual"
"BR","2017",4235.8585689472,"actual"
"BR","2018",4227.51046678744,"proj"
"BR","2019",,"proj"
"BR","2020",,"proj"
"BS","1981",,"actual"
"BS","1982",,"actual"
"BS","1983",,"actual"
"BS","1984",,"actual"
"BS","1985",,"actual"
"BS","1986",,"actual"
"BS","1987",,"actual"
"BS","1988",,"actual"
"BS","1989",,"actual"
"BS","1990",2654.08495853908,"actual"
"BS","1991",2776.29184045461,"actual"
"BS","1992",2579.08465390275,"actual"
"BS","1993",2787.62779720246,"actual"
"BS","1994",2984.67730398168,"actual"
"BS","1995",3150.23876440989,"actual"
"BS","1996",3126.25119884222,"actual"
"BS","1997",3192.06793111018,"actual"
"BS","1998",3361.5529880101,"actual"
"BS","1999",3314.10453899977,"actual"
"BS","2000",3687.56881041525,"actual"
"BS","2001",3784.74435393004,"actual"
"BS","2002",3204.51682952425,"actual"
"BS","2003",3288.46084427929,"actual"
"BS","2004",3351.69241017345,"actual"
"BS","2005",3468.18662242168,"actual"
"BS","2006",3993.12208038729,"actual"
"BS","2007",4199.38676386607,"actual"
"BS","2008",4351.49432043521,"actual"
"BS","2009",4040.3294158416,"actual"
"BS","2010",3945.63562732845,"actual"
"BS","2011",4339.11073967759,"actual"
"BS","2012",4194.6574145033,"actual"
"BS","2013",3877.50711039743,"actual"
"BS","2014",3992.71951202655,"actual"
"BS","2015",4331.44168552253,"actual"
"BS","2016",4856.83894359627,"actual"
"BS","2017",5029.13167323405,"actual"
"BS","2018",4903.80961675629,"proj"
"BS","2019",5017.25032319029,"proj"
"BS","2020",5058.17973946845,"proj"
"BS","2021",5093.95940016668,"proj"
"BS","2022",5128.39327940731,"proj"
"BS","2023",5162.40020587796,"proj"
"BT","2000",,"actual"
"BT","2001",,"actual"
"BT","2002",781.196794300199,"actual"
"BT","2003",684.861861659752,"actual"
"BT","2004",679.7136431407,"actual"
"BT","2005",758.337738428506,"actual"
"BT","2006",797.335135460805,"actual"
"BT","2007",1095.71207397,"actual"
"BT","2008",1261.20321474329,"actual"
"BT","2009",1338.12563140499,"actual"
"BT","2010",1764.44011109402,"actual"
"BT","2011",1438.31099288218,"actual"
"BT","2012",1495.02418064025,"proj"
"BT","2013",1420.64661181488,"actual"
"BT","2014",1444.15168232898,"actual"
"BT","2015",1457.37567098323,"actual"
"BT","2016",1510.3718147938,"actual"
"BT","2017",1487.52904549609,"actual"
"BT","2018",,"proj"
"BT","2019",,"proj"
"BT","2020",,"proj"
"BW","2000",,"actual"
"BW","2001",,"actual"
"BW","2002",,"actual"
"BW","2003",4647.14961894907,"actual"
"BW","2004",4552.50031254579,"actual"
"BW","2005",4896.3878971234,"actual"
"BW","2006",5446.82079905368,"actual"
"BW","2007",5349.84051766599,"actual"
"BW","2008",5196.99699111055,"actual"
"BW","2009",4700.87820290066,"actual"
"BW","2010",4670.54495940369,"actual"
"BW","2011",4964.75720906188,"actual"
"BW","2012",5361.68582866722,"actual"
"BW","2013",5608.63206415006,"proj"
"BW","2014",6109.40486804265,"actual"
"BW","2015",5051.39276672273,"actual"
"BW","2016",5402.29383081331,"actual"
"BW","2017",5300.29039234645,"actual"
"BW","2018",4999.68888390611,"proj"
"BW","2019",5081.93976921215,"proj"
"BW","2020",5253.02020905171,"proj"
"BW","2021",5344.65575283523,"proj"
"BW","2022",5463.18752907351,"proj"
"BW","2023",5834.66670422931,"proj"
"BY","2000",,"actual"
"BY","2001",,"actual"
"BY","2002",,"actual"
"BY","2003",,"actual"
"BY","2004",,"actual"
"BY","2005",,"actual"
"BY","2006",,"actual"
"BY","2007",,"actual"
"BY","2008",7776.73413508797,"actual"
"BY","2009",6873.93768753157,"actual"
"BY","2010",6710.6927607698,"actual"
"BY","2011",6616.73792028501,"actual"
"BY","2012",7122.4973827577,"actual"
"BY","2013",7170.25833850138,"actual"
"BY","2014",0.665269870329018,"actual"
"BY","2015",0.677943785002587,"actual"
"BY","2016",0.654617976888623,"actual"
"BY","2017",0.647227229104295,"proj"
"BY","2018",0.658338151365223,"proj"
"BY","2019",0.689119692253531,"proj"
"BY","2020",0.704568003207605,"proj"
"BY","2021",,"proj"
"BY","2022",,"proj"
"BZ","1999",1359.73088112143,"actual"
"BZ","2000",1447.67034185496,"actual"
"BZ","2001",1687.42342118649,"actual"
"BZ","2003",1590.79533645621,"actual"
"BZ","2004",1634.80095649032,"actual"
"BZ","2005",1739.21384160579,"actual"
"BZ","2006",1897.77887657725,"actual"
"BZ","2007",2065.06031826321,"actual"
"BZ","2008",1903.67784529564,"actual"
"BZ","2009",1995.04962940059,"actual"
"BZ","2010",2156.53767878245,"actual"
"BZ","2011",2103.19539025668,"actual"
"BZ","2012",2042.03940177055,"actual"
"BZ","2013",2081.69306232797,"actual"
"BZ","2014",2222.07755882014,"actual"
"BZ","2015",2193.39744747893,"proj"
"BZ","2016",2135.48970529708,"actual"
"BZ","2017",2329.13107231456,"proj"
"BZ","2018",2315.87259162419,"proj"
"BZ","2019",2311.75521009416,"proj"
"BZ","2020",2308.67847441536,"proj"
"BZ","2021",2306.05549336447,"proj"
"CA","1981",10907.632803005,"actual"
"CA","1982",10586.3077322989,"actual"
"CA","1983",10611.4032755308,"actual"
"CA","1984",11089.7005793907,"actual"
"CA","1985",11478.0173590419,"actual"
"CA","1986",11846.769840367,"actual"
