"di_id","year","value","budget-type"
"AM","2011",1698.36748544871,"actual"
"AM","2012",1632.64803969372,"actual"
"AM","2013",1784.53715910468,"actual"
"AM","2014",1860.62466254228,"actual"
"AM","2015",2105.37363558358,"actual"
"AM","2016",2162.31413523901,"actual"
"AM","2017",2124.01311781632,"proj"
"AM","2018",2123.24481340726,"proj"
"AM","2019",2152.94312861779,"proj"
"AM","2020",,"proj"
"AO","2000",,"actual"
"AO","2001",,"actual"
"AO","2002",,"actual"
"AO","2003",,"actual"
"AO","2004",,"actual"
"AO","2005",,"actual"
"AO","2006",1555.99424310901,"actual"
"AO","2007",1877.62542627847,"actual"
"AO","2008",2530.8129827702,"actual"
"AO","2009",2509.98803782381,"actual"
"AO","2010",2407.73525845362,"actual"
"AO","2011",2435.0272051802,"actual"
"AO","2012",2590.20320380188,"actual"
"AO","2013",2605.55340987769,"actual"
"AO","2014",2737.89472560956,"actual"
"AO","2015",2001.22796078892,"actual"
"AO","2016",1470.98763127012,"actual"
"AO","2017",1343.3716139936,"proj"
"AO","2018",1228.47433599819,"proj"
"AO","2019",1241.28552265968,"proj"
"AO","2020",,"proj"
"AR","2011",6686.03330657677,"actual"
"AR","2012",6883.43728834795,"actual"
"AR","2013",7263.29102933088,"actual"
"AR","2014",7213.55184551087,"actual"
"AR","2015",7655.2202158646,"actual"
"AR","2016",7430.11862383346,"actual"
"AR","2017",7409.6188072756,"actual"
"AR","2018",7365.42018410624,"proj"
"AR","2019",7491.99624745637,"proj"
"AT","1981",,"actual"
"AT","1982",,"actual"
"AT","1983",,"actual"
"AT","1984",,"actual"
"AT","1985",,"actual"
"AT","1986",,"actual"
"AT","1987",,"actual"
"AT","1988",13954.9085776289,"actual"
"AT","1989",14072.1856909849,"actual"
"AT","1990",14675.8428667478,"actual"
"AT","1991",15382.1457484569,"actual"
"AT","1992",15986.4437661516,"actual"
"AT","1993",17523.7748748243,"actual"
"AT","1994",17843.6216681052,"actual"
"AT","1995",18885.8584369823,"actual"
"AT","1996",19245.6219904043,"actual"
"AT","1997",18443.3657748232,"actual"
"AT","1998",19731.1782672722,"actual"
"AT","1999",18980.0866525785,"actual"
"AT","2000",19707.841891674,"actual"
"AT","2001",20158.917125313,"actual"
"AT","2002",20816.5645619644,"actual"
"AT","2003",19919.9441743938,"actual"
"AT","2004",21876.2831958652,"actual"
"AT","2005",21160.1085139204,"actual"
"AT","2006",21446.6848146441,"actual"
"AT","2007",21673.6809080533,"actual"
"AT","2008",22198.892186183,"actual"
"AT","2009",23139.5587834405,"actual"
"AT","2010",22941.2339764512,"actual"
"AT","2011",22667.5207206223,"actual"
"AT","2012",22862.2999198777,"actual"
"AT","2013",22647.0035441357,"actual"
"AT","2014",23236.2412162256,"actual"
"AT","2015",22655.0637295387,"actual"
"AT","2016",22494.5272719364,"actual"
"AT","2017",22563.7690157777,"proj"
"AT","2018",22748.964180018,"proj"
"AT","2019",22957.0310645939,"proj"
"AT","2020",23154.6848183742,"proj"
"AT","2021",23402.804989266,"proj"
"AT","2022",23651.3321542378,"proj"
"AT","2023",23967.9885677805,"proj"
"AU","1981",,"actual"
"AU","1982",,"actual"
"AU","1983",,"actual"
"AU","1984",,"actual"
"AU","1985",,"actual"
"AU","1986",,"actual"
"AU","1987",,"actual"
"AU","1988",8665.01081826367,"actual"
"AU","1989",8622.73149362895,"actual"
"AU","1990",8894.64702268972,"actual"
"AU","1991",9431.19007277275,"actual"
"AU","1992",9862.3212819537,"actual"
"AU","1993",10179.7497962011,"actual"
"AU","1994",10454.3581661295,"actual"
"AU","1995",10605.905679038,"actual"
"AU","1996",10870.2660785242,"actual"
"AU","1997",11003.1854921879,"actual"
"AU","1998",12044.9297036933,"actual"
"AU","1999",12998.0273310351,"actual"
"AU","2000",12884.7569991199,"actual"
"AU","2001",13209.8935504154,"actual"
"AU","2002",13326.6819968552,"actual"
"AU","2003",13527.3046662705,"actual"
"AU","2004",13933.234193912,"actual"
"AU","2005",14035.9059646555,"actual"
"AU","2006",14194.2782507699,"actual"
"AU","2007",14432.7392089958,"actual"
"AU","2008",14807.4197262148,"actual"
"AU","2009",15971.1807336684,"actual"
"AU","2010",15778.1933517612,"actual"
"AU","2011",15641.616852923,"actual"
"AU","2012",16071.2573683246,"actual"
"AU","2013",16129.2462461379,"actual"
"AU","2014",16450.5706220844,"actual"
"AU","2015",16847.1295344436,"actual"
"AU","2016",17042.3035217322,"actual"
"AU","2017",16987.2114936334,"proj"
"AU","2018",17093.475930873,"proj"
"AU","2019",17131.1179679784,"proj"
"AU","2020",17048.5187794816,"proj"
"AU","2021",17111.167436509,"proj"
"AU","2022",17286.9550780623,"proj"
"AU","2023",17446.2235775258,"proj"
"AZ","2000",,"actual"
"AZ","2001",,"actual"
"AZ","2002",,"actual"
"AZ","2003",1697.46659107895,"actual"
"AZ","2004",1667.30759636767,"actual"
"AZ","2005",1848.66577315235,"actual"
"AZ","2006",2966.25365379933,"actual"
"AZ","2007",3477.48791961557,"actual"
"AZ","2008",4313.9903106671,"actual"
"AZ","2009",5322.24912692959,"actual"
"AZ","2010",5176.00909762638,"actual"
"AZ","2011",5295.49140843182,"actual"
"AZ","2012",5779.83964634091,"actual"
"AZ","2013",6381.60940819934,"actual"
"AZ","2014",6047.19256583019,"actual"
"AZ","2015",6819.73089310564,"actual"
"AZ","2016",6628.62106218322,"proj"
"AZ","2017",5719.00727338636,"proj"
"BA","2000",3156.06322909976,"actual"
"BA","2001",3016.03476067396,"actual"
"BA","2002",3139.15767963991,"actual"
"BA","2003",3785.01360993644,"actual"
"BA","2004",3442.04899067125,"actual"
"BA","2005",3595.02175031893,"actual"
"BA","2006",3845.00427070781,"actual"
"BA","2007",4395.56675639152,"actual"
"BA","2008",5050.66388998531,"actual"
"BA","2009",4656.79638600376,"actual"
"BA","2010",4796.71451506424,"actual"
"BA","2011",4699.26420042263,"actual"
"BA","2012",4760.92366114367,"actual"
"BA","2013",4615.51419170755,"actual"
"BA","2014",4853.36755461941,"actual"
"BA","2015",4739.43101879516,"actual"
"BA","2016",4779.6323805764,"actual"
"BA","2017",4822.60278193544,"proj"
"BA","2018",5124.52221317292,"proj"
"BA","2019",5854.14802916642,"proj"
"BA","2020",6095.68437944986,"proj"
"BB","1981",,"actual"
"BB","1982",,"actual"
"BB","1983",,"actual"
"BB","1984",,"actual"
"BB","1985",,"actual"
"BB","1986",,"actual"
"BB","1987",,"actual"
"BB","1988",,"actual"
"BB","1989",,"actual"
"BB","1990",,"actual"
"BB","1991",,"actual"
"BB","1992",,"actual"
"BB","1993",,"actual"
"BB","1994",3206.40190237374,"actual"
"BB","1995",3492.36302494719,"actual"
"BB","1996",3862.4286118561,"actual"
"BB","1997",4234.84961343127,"actual"
"BB","1998",4062.12415415768,"actual"
"BB","1999",4180.36454057703,"actual"
"BB","2000",4476.12368421582,"actual"
"BB","2001",4643.92590879679,"actual"
"BB","2002",4778.89641222628,"actual"
"BB","2003",4722.48857521028,"actual"
"BB","2004",4545.88633685982,"actual"
"BB","2005",4639.55524369563,"actual"
"BB","2006",4933.75543476823,"actual"
"BB","2007",5442.47226113543,"actual"
"BB","2008",5511.00623265894,"actual"
"BB","2009",5550.18905894765,"actual"
"BB","2010",5588.20305343235,"actual"
"BB","2011",5253.18188896187,"actual"
"BB","2012",5759.44876856735,"actual"
"BB","2013",5843.44917206967,"actual"
"BB","2014",5508.37647137023,"actual"
"BB","2015",5850.06008738897,"actual"
"BB","2016",5818.80843118662,"actual"
"BB","2017",5766.61839313947,"actual"
"BB","2018",5685.47393256989,"proj"
"BB","2019",5780.99832025932,"proj"
"BB","2020",5882.20301261997,"proj"
"BB","2021",5905.7217883227,"proj"
"BB","2022",5860.06869603211,"proj"
"BB","2023",5856.07410563817,"proj"
"BD","2000",,"actual"
"BD","2001",,"actual"
"BD","2002",221.111421909633,"actual"
"BD","2003",220.334326256173,"actual"
"BD","2004",220.818373112605,"actual"
"BD","2005",239.708413677738,"actual"
"BD","2006",250.136798577658,"actual"
"BD","2007",250.879771184538,"actual"
"BD","2008",320.770195076737,"actual"
"BD","2009",299.46817896131,"actual"
"BD","2010",312.849508167344,"actual"
"BD","2011",361.504595013115,"actual"
"BD","2012",389.778835767942,"actual"
"BD","2013",422.225557398232,"actual"
"BD","2014",423.911673278471,"actual"
"BD","2015",438.220666491913,"actual"
"BD","2016",454.495811246769,"actual"
"BD","2017",487.48450616783,"actual"
"BD","2018",565.025975241942,"proj"
"BD","2019",,"proj"
"BD","2020",,"proj"
"BE","1981",15975.4898558635,"actual"
"BE","1982",15582.5718506121,"actual"
"BE","1983",16297.8043158655,"actual"
"BE","1984",15876.6895659499,"actual"
"BE","1985",15938.0496373044,"actual"
"BE","1986",16004.9073727969,"actual"
"BE","1987",15848.6141019106,"actual"
"BE","1988",16010.8862314488,"actual"
"BE","1989",16007.4007967016,"actual"
"BE","1990",16473.1646375328,"actual"
"BE","1991",17095.5951508369,"actual"
"BE","1992",17385.8733975696,"actual"
"BE","1993",17491.0689883068,"actual"
"BE","1994",17240.3568573315,"actual"
"BE","1995",16950.436576878,"actual"
"BE","1996",17292.0039747402,"actual"
"BE","1997",17400.401751075,"actual"
"BE","1998",17472.216403041,"actual"
"BE","1999",17880.0655803976,"actual"
"BE","2000",18109.5919931931,"actual"
"BE","2001",18264.0969365933,"actual"
"BE","2002",18624.2242568098,"actual"
"BE","2003",19141.0729401789,"actual"
"BE","2004",19066.3798020725,"actual"
"BE","2005",20439.6809267682,"actual"
"BE","2006",19540.8426084505,"actual"
"BE","2007",19989.739493001,"actual"
"BE","2008",20833.2510771936,"actual"
"BE","2009",21755.7038791102,"actual"
"BE","2010",21842.0506504403,"actual"
"BE","2011",22365.8289164091,"actual"
"BE","2012",22844.5082857129,"actual"
"BE","2013",22750.1993032825,"actual"
"BE","2014",22710.0549635075,"actual"
"BE","2015",22335.5230841244,"actual"
"BE","2016",22262.9401851641,"actual"
"BE","2017",22134.1861420863,"proj"
"BE","2018",22238.863019435,"proj"
"BE","2019",22351.028374311,"proj"
"BE","2020",22444.856108992,"proj"
"BE","2021",22656.0242590614,"proj"
"BE","2022",22889.3900085794,"proj"
"BE","2023",23106.9396606549,"proj"
"BF","2000",,"actual"
"BF","2001",245.448464366549,"actual"
"BF","2002",245.9490361441,"actual"
"BF","2003",246.018933628119,"actual"
"BF","2004",271.071655363084,"actual"
"BF","2005",282.130589490358,"actual"
"BF","2006",314.98474977022,"actual"
"BF","2007",339.084231182842,"actual"
"BF","2008",286.981000917781,"actual"
"BF","2009",327.943929532573,"actual"
"BF","2010",337.377994073601,"actual"
"BF","2011",325.303134365032,"actual"
"BF","2012",387.256180339224,"actual"
"BF","2013",436.938476643711,"actual"
"BF","2014",370.858692665388,"actual"
"BF","2015",365.589622890779,"actual"
"BF","2016",405.908807798033,"actual"
"BF","2017",513.82839587624,"actual"
"BF","2018",498.71676394445,"proj"
"BF","2019",493.852847875015,"proj"
"BF","2020",514.091608224983,"proj"
"BF","2021",534.871482052458,"proj"
"BG","1981",,"actual"
"BG","1982",,"actual"
"BG","1983",,"actual"
"BG","1984",,"actual"
"BG","1985",,"actual"
"BG","1986",,"actual"
"BG","1987",,"actual"
"BG","1988",,"actual"
"BG","1989",,"actual"
"BG","1990",,"actual"
"BG","1991",,"actual"
"BG","1992",,"actual"
"BG","1993",,"actual"
"BG","1994",,"actual"
"BG","1995",,"actual"
"BG","1996",,"actual"
"BG","1997",,"actual"
"BG","1998",3148.26452446528,"actual"
"BG","1999",3302.92206007125,"actual"
"BG","2000",3517.30441346394,"actual"
"BG","2001",3705.57681608552,"actual"
"BG","2002",3796.57824474466,"actual"
"BG","2003",4094.26281111694,"actual"
"BG","2004",4238.86675389004,"actual"
"BG","2005",4490.14077116385,"actual"
"BG","2006",4604.01277737567,"actual"
"BG","2007",5026.90760781064,"actual"
"BG","2008",5411.48014814002,"actual"
"BG","2009",5304.55744136092,"actual"
"BG","2010",5536.5485292633,"actual"
"BG","2011",5360.62136307805,"actual"
"BG","2012",5503.73358970877,"actual"
"BG","2013",6049.68284528736,"actual"
"BG","2014",6478.30929953744,"actual"
"BG","2015",6839.86527031915,"actual"
"BG","2016",6288.58450626486,"actual"
"BG","2017",6556.96197627407,"proj"
"BG","2018",7405.47746810213,"proj"
"BG","2019",7566.59064925431,"proj"
"BG","2020",7727.17204741962,"proj"
"BG","2021",7994.18649050846,"proj"
"BG","2022",8277.90849164479,"proj"
"BG","2023",8551.05627388649,"proj"
"BH","1981",,"actual"
"BH","1982",,"actual"
"BH","1983",,"actual"
"BH","1984",,"actual"
"BH","1985",,"actual"
"BH","1986",,"actual"
"BH","1987",,"actual"
"BH","1988",,"actual"
"BH","1989",,"actual"
"BH","1990",13238.209083699,"actual"
"BH","1991",11473.9636911884,"actual"
"BH","1992",12456.0631808415,"actual"
"BH","1993",11843.2143430478,"actual"
"BH","1994",11671.0396221473,"actual"
"BH","1995",11102.0690398093,"actual"
"BH","1996",10091.8754600874,"actual"
"BH","1997",13762.3565522314,"actual"
"BH","1998",11654.0257117356,"actual"
"BH","1999",12675.3875875742,"actual"
"BH","2000",10799.4510764385,"actual"
"BH","2001",12800.169206704,"actual"
"BH","2002",14169.7138447513,"actual"
"BH","2003",12853.9030376934,"actual"
"BH","2004",11360.2776899799,"actual"
"BH","2005",10753.2584518791,"actual"
"BH","2006",10261.864110309,"actual"
"BH","2007",9942.70220229745,"actual"
"BH","2008",10039.3306651285,"actual"
"BH","2009",10487.6061397875,"actual"
"BH","2010",11622.8531956943,"actual"
"BH","2011",11909.8137976165,"actual"
"BH","2012",14041.6885198348,"actual"
"BH","2013",15362.062235869,"actual"
"BH","2014",12642.9945539395,"actual"
"BH","2015",16062.7880540677,"actual"
"BH","2016",15495.2294519527,"actual"
"BH","2017",14861.4669719442,"proj"
"BH","2018",14414.9306460012,"proj"
"BH","2019",14199.2493384764,"proj"
"BH","2020",14325.7785143999,"proj"
"BH","2021",14348.1136643057,"proj"
"BH","2022",14293.5236340344,"proj"
"BH","2023",14305.4289885565,"proj"
"BI","2000",,"actual"
"BI","2001",,"actual"
"BI","2002",,"actual"
"BI","2003",,"actual"
"BI","2004",188.828214840919,"actual"
"BI","2005",177.80952904219,"actual"
"BI","2006",191.576229898962,"actual"
"BI","2007",194.099604385134,"actual"
"BI","2008",290.034138087477,"actual"
"BI","2009",264.882365292034,"actual"
"BI","2010",296.2483244863,"actual"
"BI","2011",308.746700257311,"actual"
"BI","2012",279.733642244439,"actual"
"BI","2013",252.659835112321,"actual"
"BI","2014",245.622655974513,"actual"
"BI","2015",150.95003839143,"actual"
"BI","2016",138.968855843738,"actual"
"BI","2017",129.952741433179,"actual"
"BI","2018",130.466963329501,"proj"
"BI","2019",102.61122783619,"proj"
"BI","2020",,"proj"
"BJ","2000",293.619430769525,"actual"
"BJ","2001",306.16832215817,"actual"
"BJ","2002",310.172935304045,"actual"
"BJ","2003",325.865939098112,"actual"
"BJ","2004",316.088223400857,"actual"
"BJ","2005",335.264931761214,"actual"
"BJ","2006",315.482745896672,"actual"
"BJ","2007",392.755572104432,"actual"
"BJ","2008",394.659370773431,"actual"
"BJ","2009",442.224886374056,"actual"
"BJ","2010",369.991312442505,"actual"
"BJ","2011",372.694093875411,"actual"
"BJ","2012",363.76373472889,"actual"
"BJ","2013",407.396989350868,"actual"
"BJ","2014",382.801365076662,"actual"
"BJ","2015",504.614256894434,"actual"
"BJ","2016",430.85159979368,"actual"
"BJ","2017",509.390340227947,"actual"
"BJ","2018",505.17002738462,"proj"
"BJ","2019",467.159023153458,"proj"
"BJ","2020",465.668504002828,"proj"
"BJ","2021",466.273105411801,"proj"
"BJ","2022",467.627301374139,"proj"
"BN","1981",,"actual"
"BN","1982",,"actual"
"BN","1983",,"actual"
"BN","1984",,"actual"
"BN","1985",43574.7016204143,"actual"
"BN","1986",45783.2159028456,"actual"
"BN","1987",34441.5794860037,"actual"
"BN","1988",40198.1738047729,"actual"
"BN","1989",39594.7224903561,"actual"
"BN","1990",34913.7014982876,"actual"
"BN","1991",34113.7462403395,"actual"
"BN","1992",36031.5319647525,"actual"
"BN","1993",40383.5107981096,"actual"
"BN","1994",54332.594631516,"actual"
"BN","1995",53424.8576881109,"actual"
"BN","1996",41786.4921980364,"actual"
"BN","1997",40928.2330634638,"actual"
"BN","1998",45024.9669041727,"actual"
"BN","1999",41952.9511321838,"actual"
"BN","2000",31523.41053588,"actual"
"BN","2001",29912.2768781975,"actual"
"BN","2002",35121.6505326687,"actual"
"BN","2003",26484.6154554139,"actual"
"BN","2004",27776.7350710641,"actual"
"BN","2005",23775.1529177197,"actual"
"BN","2006",22937.161664482,"actual"
"BN","2007",23835.7034017479,"actual"
"BN","2008",22460.6893538558,"actual"
"BN","2009",28032.7687129232,"actual"
"BN","2010",29287.4027223682,"actual"
"BN","2011",24565.1765023191,"actual"
"BN","2012",25475.4663235926,"actual"
"BN","2013",26614.864581091,"actual"
"BN","2014",25957.0326399405,"actual"
"BN","2015",28904.3770800628,"actual"
"BN","2016",28089.2115054551,"actual"
"BN","2017",22727.3917167881,"proj"
"BN","2018",20327.9879525621,"proj"
"BN","2019",20677.4010273172,"proj"
"BN","2020",21149.9917775357,"proj"
"BN","2021",21240.9377166738,"proj"
"BN","2022",21290.2657372357,"proj"
"BN","2023",21134.3855750155,"proj"
"BO","2000",,"actual"
"BO","2001",1407.35627968299,"actual"
"BO","2002",1475.50020197548,"actual"
"BO","2003",1430.1664911944,"actual"
"BO","2004",1479.82596929631,"actual"
"BO","2005",1558.00480483729,"actual"
"BO","2006",1443.0162571436,"actual"
"BO","2007",1581.88586678424,"actual"
"BO","2008",1827.33498818644,"actual"
"BO","2009",1889.15603625068,"actual"
"BO","2010",1709.18078977346,"actual"
"BO","2011",1981.65106466911,"actual"
"BO","2012",2091.85938971176,"actual"
"BO","2013",2339.4770336405,"actual"
"BO","2014",2732.44453784824,"actual"
"BO","2015",2919.236407926,"actual"
"BO","2016",2667.86880082964,"actual"
"BO","2017",2673.03121270353,"proj"
"BO","2018",2654.06535149137,"proj"
"BO","2019",2676.07040718384,"proj"
"BO","2020",2707.24129834401,"proj"
"BO","2021",2711.83745475704,"proj"
"BO","2022",2730.09085215438,"proj"
"BR","2000",,"actual"
"BR","2001",,"actual"
"BR","2002",,"actual"
"BR","2003",,"actual"
"BR","2004",,"actual"
"BR","2005",,"actual"
"BR","2006",,"actual"
"BR","2007",,"actual"
"BR","2008",4803.47219641085,"actual"
"BR","2009",4827.43054444454,"actual"
"BR","2010",5369.9551791179,"actual"
"BR","2011",5680.01468722773,"actual"
"BR","2012",5690.81283439238,"actual"
"BR","2013",5938.3301522575,"actual"
"BR","2014",5859.67682468378,"actual"
"BR","2015",5689.31575422854,"actual"
"BR","2016",5605.31061633992,"actual"
"BR","2017",5391.40085243713,"actual"
"BR","2018",5520.50199965479,"proj"
"BR","2019",,"proj"
"BR","2020",,"proj"
"BS","1981",,"actual"
"BS","1982",,"actual"
"BS","1983",,"actual"
"BS","1984",,"actual"
"BS","1985",,"actual"
"BS","1986",,"actual"
"BS","1987",,"actual"
"BS","1988",,"actual"
"BS","1989",,"actual"
"BS","1990",3612.34320396348,"actual"
"BS","1991",3584.64990645044,"actual"
"BS","1992",3326.49285972763,"actual"
"BS","1993",3204.46933697105,"actual"
"BS","1994",3230.88805801383,"actual"
"BS","1995",3242.89284571607,"actual"
"BS","1996",3311.26454748387,"actual"
"BS","1997",3814.79794657242,"actual"
"BS","1998",3643.14904983294,"actual"
"BS","1999",2910.14652305204,"actual"
"BS","2000",3828.16239251169,"actual"
"BS","2001",3851.90578818558,"actual"
"BS","2002",3840.18527878811,"actual"
"BS","2003",3974.62137560505,"actual"
"BS","2004",3941.07899925056,"actual"
"BS","2005",4055.67540543055,"actual"
"BS","2006",4339.78132733328,"actual"
"BS","2007",4773.74235264596,"actual"
"BS","2008",4812.92384458248,"actual"
"BS","2009",5145.01162772578,"actual"
"BS","2010",4963.08272693119,"actual"
"BS","2011",5453.41133437498,"actual"
"BS","2012",5493.34886004406,"actual"
"BS","2013",5431.37158342016,"actual"
"BS","2014",5302.5296345108,"actual"
"BS","2015",5420.66438904994,"actual"
"BS","2016",5636.95297080603,"actual"
"BS","2017",6661.58635028091,"actual"
"BS","2018",5689.63169989793,"proj"
"BS","2019",5679.31118271361,"proj"
"BS","2020",5631.04951691146,"proj"
"BS","2021",5599.57892876642,"proj"
"BS","2022",5608.86204238473,"proj"
"BS","2023",5616.73904029227,"proj"
"BT","2000",,"actual"
"BT","2001",,"actual"
"BT","2002",1539.87673982351,"actual"
"BT","2003",1423.53940983655,"actual"
"BT","2004",1326.22133892069,"actual"
"BT","2005",1611.81148393649,"actual"
"BT","2006",1590.85803396565,"actual"
"BT","2007",1716.43084482358,"actual"
"BT","2008",1845.27707737406,"actual"
"BT","2009",1839.22029627949,"actual"
"BT","2010",2653.98573199583,"actual"
"BT","2011",2428.54343383444,"actual"
"BT","2012",2483.08870250194,"proj"
"BT","2013",2409.34986937878,"actual"
"BT","2014",2067.41387536508,"actual"
"BT","2015",1966.45140952087,"actual"
"BT","2016",2407.67000891767,"actual"
"BT","2017",2501.44000285876,"actual"
"BT","2018",,"proj"
"BT","2019",,"proj"
"BT","2020",,"proj"
"BW","2000",,"actual"
"BW","2001",,"actual"
"BW","2002",,"actual"
"BW","2003",4687.18146060958,"actual"
"BW","2004",4493.81674803994,"actual"
"BW","2005",3897.17467680676,"actual"
"BW","2006",3996.784113289,"actual"
"BW","2007",4733.65148613245,"actual"
"BW","2008",6312.17844635581,"actual"
"BW","2009",6570.31500787664,"actual"
"BW","2010",5810.46586089736,"actual"
"BW","2011",5058.15544501251,"actual"
"BW","2012",5256.26630848769,"actual"
"BW","2013",5614.86526270991,"proj"
"BW","2014",5570.01596978298,"actual"
"BW","2015",5798.95617828849,"actual"
"BW","2016",5317.44104813041,"actual"
"BW","2017",5300.29039234647,"actual"
"BW","2018",5690.20535563442,"proj"
"BW","2019",5670.54943253033,"proj"
"BW","2020",5665.02179407538,"proj"
"BW","2021",5699.95818619203,"proj"
"BW","2022",5715.44552843707,"proj"
"BW","2023",5862.15630000898,"proj"
"BY","2000",,"actual"
"BY","2001",,"actual"
"BY","2002",,"actual"
"BY","2003",,"actual"
"BY","2004",,"actual"
"BY","2005",,"actual"
"BY","2006",,"actual"
"BY","2007",,"actual"
"BY","2008",7253.30010676475,"actual"
"BY","2009",6903.00296316597,"actual"
"BY","2010",7007.90292966171,"actual"
"BY","2011",6102.6555254759,"actual"
"BY","2012",6970.23496839946,"actual"
"BY","2013",7237.2700986743,"actual"
"BY","2014",0.65191997326556,"actual"
"BY","2015",0.658792830623983,"actual"
"BY","2016",0.681085010994631,"actual"
"BY","2017",0.678359678099185,"proj"
"BY","2018",0.726495512918328,"proj"
"BY","2019",0.746301964589462,"proj"
"BY","2020",0.721277125813319,"proj"
"BY","2021",,"proj"
"BY","2022",,"proj"
"BZ","1999",2007.22177689353,"actual"
"BZ","2000",2178.46546634905,"actual"
"BZ","2001",2459.63413935657,"actual"
"BZ","2003",2484.67081122684,"actual"
"BZ","2004",2302.53655843706,"actual"
"BZ","2005",2212.15795642841,"actual"
"BZ","2006",2317.38827642348,"actual"
"BZ","2007",2190.83594671267,"actual"
"BZ","2008",2118.87621041601,"actual"
"BZ","2009",2182.35158607263,"actual"
"BZ","2010",2307.57922826916,"actual"
"BZ","2011",2273.44159245678,"actual"
"BZ","2012",2134.51854236481,"actual"
"BZ","2013",2447.78391122013,"actual"
"BZ","2014",2499.25979068959,"actual"
"BZ","2015",2834.16524112445,"proj"
"BZ","2016",2525.68842006835,"actual"
"BZ","2017",2412.89806702061,"proj"
"BZ","2018",2500.67057431746,"proj"
"BZ","2019",2488.7136708017,"proj"
"BZ","2020",2483.36007505364,"proj"
"BZ","2021",2480.65189878411,"proj"
"CA","1981",11717.8137178541,"actual"
"CA","1982",12435.0712139274,"actual"
"CA","1983",12789.1470187586,"actual"
"CA","1984",13357.9261575005,"actual"
"CA","1985",14074.5638212083,"actual"
"CA","1986",14043.4773429633,"actual"
"CA","1987",14010.981114153,"actual"
