"di_id","year","value","budget.type"
"AE","2000",,"actual"
"AE","2001",,"actual"
"AE","2002",,"actual"
"AE","2003",,"actual"
"AE","2004",,"actual"
"AE","2005",,"actual"
"AE","2006",,"actual"
"AE","2007",,"actual"
"AE","2008",,"actual"
"AE","2009",,"actual"
"AE","2010",,"actual"
"AE","2011",,"actual"
"AE","2012",46.2153416448124,"actual"
"AE","2013",46.2991645657696,"actual"
"AE","2014",42.3349839234725,"actual"
"AE","2015",28.6935119629132,"actual"
"AE","2016",26.0508206655467,"actual"
"AE","2017",27.149819525561,"proj"
"AE","2018",28.4665313121325,"proj"
"AF","2000",,"actual"
"AF","2001",,"actual"
"AF","2002",,"actual"
"AF","2003",2.95064809596651,"actual"
"AF","2004",5.0827464524739,"actual"
"AF","2005",5.72100278451932,"actual"
"AF","2006",8.73877428085402,"actual"
"AF","2007",10.7793709787893,"actual"
"AF","2008",12.0361227828669,"actual"
"AF","2009",12.3722061675747,"actual"
"AF","2010",17.5000068897665,"actual"
"AF","2011",23.8114957760477,"actual"
"AF","2012",23.7772973365793,"actual"
"AF","2013",23.4228271567267,"actual"
"AF","2014",20.9244856238322,"actual"
"AF","2015",25.2597228246277,"actual"
"AF","2016",28.4688749044144,"actual"
"AF","2017",33.1073686531088,"actual"
"AF","2018",33.0296018204687,"proj"
"AF","2019",35.2616936055315,"proj"
"AF","2020",37.4629019963997,"proj"
"AF","2021",42.5607131345549,"proj"
"AF","2022",48.5792759382484,"proj"
"AF","2023",55.4359279791084,"proj"
"AG","2000",13.4766432410087,"actual"
"AG","2001",15.59181897302,"actual"
"AG","2002",17.0757967269595,"actual"
"AG","2003",17.3406414941129,"actual"
"AG","2004",18.1298003072197,"actual"
"AG","2005",18.440996030314,"actual"
"AG","2006",19.4622279129321,"actual"
"AG","2007",21.5646059185467,"actual"
"AG","2008",21.8933177022274,"actual"
"AG","2009",20.3067689229743,"actual"
"AG","2010",23.1404958677686,"actual"
"AG","2011",22.0183486238532,"actual"
"AG","2012",23.7234042553191,"actual"
"AG","2013",21.4336408800568,"actual"
"AG","2014",22.9574611748818,"actual"
"AG","2015",28.2284231018819,"actual"
"AG","2016",29.2885740683708,"actual"
"AG","2017",24.4904076738609,"proj"
"AG","2018",,"proj"
"AG","2019",,"proj"
"AG","2020",,"proj"
"AL","2000",30.8149132445762,"actual"
"AL","2001",31.9693523115549,"actual"
"AL","2002",33.9270759736258,"actual"
"AL","2003",35.0801388660131,"actual"
"AL","2004",36.8145668916221,"actual"
"AL","2005",37.9602876990226,"actual"
"AL","2006",40.1980880512272,"actual"
"AL","2007",42.2419016386709,"actual"
"AL","2008",45.6475600766153,"actual"
"AL","2009",45.2752175567404,"actual"
"AL","2010",46.9545635498304,"actual"
"AL","2011",47.3245067647826,"actual"
"AL","2012",46.4061314940375,"actual"
"AL","2013",44.9841473658607,"actual"
"AL","2014",49.5354230380707,"actual"
"AL","2015",49.7868800765492,"actual"
"AL","2016",51.0846111060706,"actual"
"AL","2017",54.0344955409839,"proj"
"AL","2018",54.7466625029276,"proj"
"AL","2019",55.8250743805345,"proj"
"AL","2020",57.168787109638,"proj"
"AL","2021",58.3342500247779,"proj"
"AL","2022",59.2503960503927,"proj"
"AM","2000",,"actual"
"AM","2001",13.3945656333716,"actual"
"AM","2002",13.417079499882,"actual"
"AM","2003",13.2927973272765,"actual"
"AM","2004",14.4391842217061,"actual"
"AM","2005",15.2527039999001,"actual"
"AM","2006",18.3189858899301,"actual"
"AM","2007",21.0874474631697,"actual"
"AM","2008",23.1689158365497,"actual"
"AM","2009",23.9253216190775,"actual"
"AM","2010",26.0524680469801,"actual"
"AM","2011",27.371352703811,"actual"
"AM","2012",28.812110692721,"actual"
"AM","2013",31.8693861536482,"actual"
"AM","2014",32.2788082446365,"actual"
"AM","2015",31.4431706814612,"actual"
"AM","2016",31.382057622553,"actual"
"AM","2017",32.3756201827832,"proj"
"AM","2018",33.4538501985696,"proj"
"AM","2019",35.9030555544799,"proj"
"AM","2020",,"proj"
"AO","2000",,"actual"
"AO","2001",,"actual"
"AO","2002",,"actual"
"AO","2003",,"actual"
"AO","2004",,"actual"
"AO","2005",,"actual"
"AO","2006",186.781306571212,"actual"
"AO","2007",190.990922891824,"actual"
"AO","2008",254.19018485912,"actual"
"AO","2009",159.574591278287,"actual"
"AO","2010",245.738016260648,"actual"
"AO","2011",342.972335911732,"actual"
"AO","2012",345.145793872894,"actual"
"AO","2013",309.87125670791,"actual"
"AO","2014",268.717902376209,"actual"
"AO","2015",199.536903656754,"actual"
"AO","2016",173.262577972643,"actual"
"AO","2017",193.857442683884,"proj"
"AO","2018",306.906678066279,"proj"
"AO","2019",353.159092301166,"proj"
"AO","2020",,"proj"
"AR","2011",98.5815622792924,"actual"
"AR","2012",126.754476990303,"actual"
"AR","2013",159.645866850267,"actual"
"AR","2014",225.599667381455,"actual"
"AR","2015",291.98031288159,"actual"
"AR","2016",405.399682072683,"actual"
"AR","2017",503.661696567777,"actual"
"AR","2018",623.775824631452,"proj"
"AR","2019",745.747945541358,"proj"
"AT","1981",,"actual"
"AT","1982",,"actual"
"AT","1983",,"actual"
"AT","1984",,"actual"
"AT","1985",,"actual"
"AT","1986",,"actual"
"AT","1987",,"actual"
"AT","1988",29.1985470283639,"actual"
"AT","1989",29.4127649625107,"actual"
"AT","1990",30.815573040002,"actual"
"AT","1991",32.4089344879703,"actual"
"AT","1992",35.201276907646,"actual"
"AT","1993",38.1799604735499,"actual"
"AT","1994",38.7781296258127,"actual"
"AT","1995",40.0258245844569,"actual"
"AT","1996",41.7024613684567,"actual"
"AT","1997",41.1044578092403,"actual"
"AT","1998",42.511334333339,"actual"
"AT","1999",39.5527580328189,"actual"
"AT","2000",40.8522881579413,"actual"
"AT","2001",43.4542479468613,"actual"
"AT","2002",43.8372244186313,"actual"
"AT","2003",42.6348484848485,"actual"
"AT","2004",43.6632856600337,"actual"
"AT","2005",44.5408878968075,"actual"
"AT","2006",44.6375912383316,"actual"
"AT","2007",45.6719056116191,"actual"
"AT","2008",47.0424774364494,"actual"
"AT","2009",48.3629830774473,"actual"
"AT","2010",48.3820383444239,"actual"
"AT","2011",49.2006107471802,"actual"
"AT","2012",50.919551101211,"actual"
"AT","2013",52.4454182643399,"actual"
"AT","2014",53.4324805893215,"actual"
"AT","2015",55.0016953815248,"actual"
"AT","2016",54.5727717886545,"actual"
"AT","2017",55.2397411384027,"proj"
"AT","2018",56.2125337345657,"proj"
"AT","2019",57.4702781844802,"proj"
"AT","2020",58.5999774971655,"proj"
"AT","2021",59.8262757871878,"proj"
"AT","2022",60.9637663505078,"proj"
"AT","2023",62.1816165272474,"proj"
"AU","1981",,"actual"
"AU","1982",,"actual"
"AU","1983",,"actual"
"AU","1984",,"actual"
"AU","1985",,"actual"
"AU","1986",,"actual"
"AU","1987",,"actual"
"AU","1988",15.1397799281421,"actual"
"AU","1989",15.9631112024732,"actual"
"AU","1990",16.6103462744491,"actual"
"AU","1991",16.8549451342863,"actual"
"AU","1992",16.5204983189554,"actual"
"AU","1993",16.7692226648338,"actual"
"AU","1994",17.2976586389037,"actual"
"AU","1995",18.4781698787112,"actual"
"AU","1996",19.42925014847,"actual"
"AU","1997",19.7804978841047,"actual"
"AU","1998",21.2562957525336,"actual"
"AU","1999",23.0009934347347,"actual"
"AU","2000",23.7524921728715,"actual"
"AU","2001",24.0159302483489,"actual"
"AU","2002",24.3541362237008,"actual"
"AU","2003",25.7827148509191,"actual"
"AU","2004",26.8062686611703,"actual"
"AU","2005",28.1698249637253,"actual"
"AU","2006",29.5771481567645,"actual"
"AU","2007",30.4409467739998,"actual"
"AU","2008",30.6939750296517,"actual"
"AU","2009",30.1809169195157,"actual"
"AU","2010",30.4877621151553,"actual"
"AU","2011",31.8978326884342,"actual"
"AU","2012",32.9764911165012,"actual"
"AU","2013",34.0236376275431,"actual"
"AU","2014",34.3600872572679,"actual"
"AU","2015",34.6833676514026,"actual"
"AU","2016",35.2455153537581,"actual"
"AU","2017",36.5450757787596,"proj"
"AU","2018",37.6001475620575,"proj"
"AU","2019",38.3972270782505,"proj"
"AU","2020",39.4074763224184,"proj"
"AU","2021",40.3816261909253,"proj"
"AU","2022",41.3633840425122,"proj"
"AU","2023",42.4674997025342,"proj"
"AZ","2000",,"actual"
"AZ","2001",,"actual"
"AZ","2002",,"actual"
"AZ","2003",21.2794462431618,"actual"
"AZ","2004",23.370120580421,"actual"
"AZ","2005",25.0019963267588,"actual"
"AZ","2006",31.1598075895243,"actual"
"AZ","2007",37.8946371941118,"actual"
"AZ","2008",83.1492895052217,"actual"
"AZ","2009",56.2282315188041,"actual"
"AZ","2010",72.4994389167352,"actual"
"AZ","2011",88.5298254951907,"actual"
"AZ","2012",81.2958480729845,"actual"
"AZ","2013",80.1371790362293,"actual"
"AZ","2014",78.6370177482355,"actual"
"AZ","2015",61.76,"actual"
"AZ","2016",67.2217537942664,"proj"
"AZ","2017",78.1140289285213,"proj"
"BA","2000",25.6720895350179,"actual"
"BA","2001",26.240771008285,"actual"
"BA","2002",27.0354077253219,"actual"
"BA","2003",33.5398522650963,"actual"
"BA","2004",31.964890617404,"actual"
"BA","2005",34.1682119205298,"actual"
"BA","2006",38.5742652899126,"actual"
"BA","2007",41.3906149810551,"actual"
"BA","2008",41.9045741324921,"actual"
"BA","2009",40.9688319949113,"actual"
"BA","2010",43.1893000867987,"actual"
"BA","2011",44.1339328302772,"actual"
"BA","2012",44.6617577571271,"actual"
"BA","2013",43.5882737660139,"actual"
"BA","2014",44.0422942339875,"actual"
"BA","2015",44.7221402214022,"actual"
"BA","2016",44.801758964642,"actual"
"BA","2017",46.66098095868,"proj"
"BA","2018",47.8300613910814,"proj"
"BA","2019",49.4319329922107,"proj"
"BA","2020",50.9387472893554,"proj"
"BB","1981",,"actual"
"BB","1982",,"actual"
"BB","1983",,"actual"
"BB","1984",,"actual"
"BB","1985",,"actual"
"BB","1986",,"actual"
"BB","1987",,"actual"
"BB","1988",,"actual"
"BB","1989",,"actual"
"BB","1990",,"actual"
"BB","1991",,"actual"
"BB","1992",,"actual"
"BB","1993",,"actual"
"BB","1994",150.060606060606,"actual"
"BB","1995",160.807600950119,"actual"
"BB","1996",162.100456621005,"actual"
"BB","1997",182.115594329335,"actual"
"BB","1998",187.802313354364,"actual"
"BB","1999",198.53249475891,"actual"
"BB","2000",200.200601805416,"actual"
"BB","2001",208.530318602261,"actual"
"BB","2002",216.921508664628,"actual"
"BB","2003",234.730538922156,"actual"
"BB","2004",239.763779527559,"actual"
"BB","2005",258.467360454115,"actual"
"BB","2006",253.536257833483,"actual"
"BB","2007",282.658450704225,"actual"
"BB","2008",273.444347063979,"actual"
"BB","2009",259.543378995434,"actual"
"BB","2010",257.377049180328,"actual"
"BB","2011",282.911392405063,"actual"
"BB","2012",273.669972948602,"actual"
"BB","2013",264.609800362976,"actual"
"BB","2014",266.817769718948,"actual"
"BB","2015",269.748653500898,"actual"
"BB","2016",291.43109540636,"actual"
"BB","2017",308.844133099825,"actual"
"BB","2018",329.355400696864,"proj"
"BB","2019",338.461538461538,"proj"
"BB","2020",346.706586826347,"proj"
"BB","2021",355.254237288136,"proj"
"BB","2022",364.147774979009,"proj"
"BB","2023",372.984206151288,"proj"
"BD","2000",,"actual"
"BD","2001",,"actual"
"BD","2002",7.06658752497112,"actual"
"BD","2003",7.47716423839845,"actual"
"BD","2004",7.71091923028194,"actual"
"BD","2005",8.32793223134448,"actual"
"BD","2006",8.87135533482858,"actual"
"BD","2007",9.09927858136983,"actual"
"BD","2008",10.5301249770823,"actual"
"BD","2009",10.9292058155556,"actual"
"BD","2010",12.0787611818294,"actual"
"BD","2011",13.904333986897,"actual"
"BD","2012",16.0463646876197,"actual"
"BD","2013",17.1272883313832,"actual"
"BD","2014",17.5484831568958,"actual"
"BD","2015",17.0920019147725,"actual"
"BD","2016",18.88135454772,"actual"
"BD","2017",20.4775603550354,"actual"
"BD","2018",22.4339320700537,"proj"
"BD","2019",,"proj"
"BD","2020",,"proj"
"BE","1981",20.6475632597598,"actual"
"BE","1982",22.7994596765361,"actual"
"BE","1983",24.2749452939116,"actual"
"BE","1984",25.9047297687284,"actual"
"BE","1985",27.1474931536167,"actual"
"BE","1986",27.5086111861775,"actual"
"BE","1987",28.119025257438,"actual"
"BE","1988",27.948224159123,"actual"
"BE","1989",28.1309734787218,"actual"
"BE","1990",29.4276324181555,"actual"
"BE","1991",30.6431171434045,"actual"
"BE","1992",31.3876400213366,"actual"
"BE","1993",33.9172394589128,"actual"
"BE","1994",34.6441209772165,"actual"
"BE","1995",35.1697647491143,"actual"
"BE","1996",35.9111290069407,"actual"
"BE","1997",36.5143603562698,"actual"
"BE","1998",37.5357740916527,"actual"
"BE","1999",37.6773892047667,"actual"
"BE","2000",38.0226010780456,"actual"
"BE","2001",39.1227332504317,"actual"
"BE","2002",39.9346045214293,"actual"
"BE","2003",40.2270678877744,"actual"
"BE","2004",40.8735513517911,"actual"
"BE","2005",41.8282639818201,"actual"
"BE","2006",42.6227354853929,"actual"
"BE","2007",43.1603633018489,"actual"
"BE","2008",44.7724123035943,"actual"
"BE","2009",44.7444911787838,"actual"
"BE","2010",46.1234782831321,"actual"
"BE","2011",47.9833811594458,"actual"
"BE","2012",50.2067473918214,"actual"
"BE","2013",51.771740790729,"actual"
"BE","2014",51.5743051266214,"actual"
"BE","2015",51.3390638248107,"actual"
"BE","2016",51.5231047035433,"actual"
"BE","2017",52.8482387383133,"proj"
"BE","2018",53.0043818488112,"proj"
"BE","2019",53.4650171251216,"proj"
"BE","2020",54.1378713999834,"proj"
"BE","2021",55.0290332288845,"proj"
"BE","2022",55.9280345566703,"proj"
"BE","2023",56.8959628096422,"proj"
"BF","2000",,"actual"
"BF","2001",11.3212229501688,"actual"
"BF","2002",12.3424494649227,"actual"
"BF","2003",13.2792164821106,"actual"
"BF","2004",14.5469132674605,"actual"
"BF","2005",14.187456283516,"actual"
"BF","2006",14.351022199466,"actual"
"BF","2007",15.463893985557,"actual"
"BF","2008",16.0671453274789,"actual"
"BF","2009",17.381814945265,"actual"
"BF","2010",20.2595650839643,"actual"
"BF","2011",22.1322973692797,"actual"
"BF","2012",26.1718107330098,"actual"
"BF","2013",27.670764947822,"actual"
"BF","2014",25.2723177091369,"actual"
"BF","2015",23.9434003603847,"actual"
"BF","2016",26.5321336494756,"actual"
"BF","2017",28.1532615725816,"actual"
"BF","2018",29.6889466312031,"proj"
"BF","2019",31.1906892367061,"proj"
"BF","2020",32.5947292825706,"proj"
"BF","2021",33.5441917052962,"proj"
"BG","1981",,"actual"
"BG","1982",,"actual"
"BG","1983",,"actual"
"BG","1984",,"actual"
"BG","1985",,"actual"
"BG","1986",,"actual"
"BG","1987",,"actual"
"BG","1988",,"actual"
"BG","1989",,"actual"
"BG","1990",,"actual"
"BG","1991",,"actual"
"BG","1992",,"actual"
"BG","1993",,"actual"
"BG","1994",,"actual"
"BG","1995",,"actual"
"BG","1996",,"actual"
"BG","1997",,"actual"
"BG","1998",18.3511336776679,"actual"
"BG","1999",19.9969208436888,"actual"
"BG","2000",21.5172904928471,"actual"
"BG","2001",22.4512040046021,"actual"
"BG","2002",22.3687218961969,"actual"
"BG","2003",23.7434317811198,"actual"
"BG","2004",25.392393857887,"actual"
"BG","2005",27.0631048675449,"actual"
"BG","2006",28.4749895913876,"actual"
"BG","2007",31.8387078900709,"actual"
"BG","2008",34.4386521903866,"actual"
"BG","2009",32.6422202347074,"actual"
"BG","2010",30.8328095117091,"actual"
"BG","2011",32.0656667060352,"actual"
"BG","2012",34.7855746651449,"actual"
"BG","2013",36.0738255033557,"actual"
"BG","2014",36.1268708443509,"actual"
"BG","2015",38.3578613547396,"actual"
"BG","2016",38.9380847386926,"actual"
"BG","2017",38.6371744559401,"proj"
"BG","2018",40.4246355119463,"proj"
"BG","2019",41.2502285167382,"proj"
"BG","2020",42.1057586693865,"proj"
"BG","2021",43.0794122435689,"proj"
"BG","2022",44.0578476401647,"proj"
"BG","2023",44.937988676193,"proj"
"BH","1981",,"actual"
"BH","1982",,"actual"
"BH","1983",,"actual"
"BH","1984",,"actual"
"BH","1985",,"actual"
"BH","1986",,"actual"
"BH","1987",,"actual"
"BH","1988",,"actual"
"BH","1989",,"actual"
"BH","1990",13.5289323553382,"actual"
"BH","1991",13.5989375830013,"actual"
"BH","1992",12.6952640714109,"actual"
"BH","1993",12.9493087557604,"actual"
"BH","1994",11.7660192007144,"actual"
"BH","1995",12.289156626506,"actual"
"BH","1996",13.4492999575732,"actual"
"BH","1997",14.6351575456053,"actual"
"BH","1998",10.9529458283907,"actual"
"BH","1999",12.3134328358209,"actual"
"BH","2000",18.2531380753138,"actual"
"BH","2001",16.6865113114475,"actual"
"BH","2002",16.9025674786043,"actual"
"BH","2003",17.7426846261031,"actual"
"BH","2004",18.8277858176556,"actual"
"BH","2005",22.651484343229,"actual"
"BH","2006",23.4402852049911,"actual"
"BH","2007",23.9595579590877,"actual"
"BH","2008",29.8550403895098,"actual"
"BH","2009",18.6596157996978,"actual"
"BH","2010",22.7141083988415,"actual"
"BH","2011",28.8336713995943,"actual"
"BH","2012",29.8494329292139,"actual"
"BH","2013",27.9168985345947,"actual"
"BH","2014",27.8553017509555,"actual"
"BH","2015",18.3703447679945,"actual"
"BH","2016",17.8149853495186,"actual"
"BH","2017",19.7289401071255,"proj"
"BH","2018",23.2944698282653,"proj"
"BH","2019",23.1793687451886,"proj"
"BH","2020",23.2218203737191,"proj"
"BH","2021",23.1267958446917,"proj"
"BH","2022",22.4535369543293,"proj"
"BH","2023",22.0985915492958,"proj"
"BI","2000",,"actual"
"BI","2001",,"actual"
"BI","2002",,"actual"
"BI","2003",,"actual"
"BI","2004",12.698094594758,"actual"
"BI","2005",14.2355352064649,"actual"
"BI","2006",14.038327460476,"actual"
"BI","2007",14.9967137767888,"actual"
"BI","2008",18.506011879732,"actual"
"BI","2009",20.8617111731287,"actual"
"BI","2010",24.0937487565159,"actual"
"BI","2011",29.1330340556881,"actual"
"BI","2012",32.1468243795852,"actual"
"BI","2013",32.3421376459256,"actual"
"BI","2014",36.1445517436052,"actual"
"BI","2015",32.3669979074363,"actual"
"BI","2016",34.4115268052522,"actual"
"BI","2017",41.102906734515,"actual"
"BI","2018",49.0887950508801,"proj"
"BI","2019",49.8842863325685,"proj"
"BI","2020",,"proj"
"BJ","2000",12.4148866710195,"actual"
"BJ","2001",12.4413353404764,"actual"
"BJ","2002",13.4636540577135,"actual"
"BJ","2003",14.3441449548039,"actual"
"BJ","2004",13.7636598644785,"actual"
"BJ","2005",14.7631882941856,"actual"
"BJ","2006",15.4447449338717,"actual"
"BJ","2007",19.15548098434,"actual"
"BJ","2008",19.3702099300233,"actual"
"BJ","2009",18.754070600495,"actual"
"BJ","2010",19.2307692307692,"actual"
"BJ","2011",18.7585181514063,"actual"
"BJ","2012",21.3546899934984,"actual"
"BJ","2013",21.9281559286522,"actual"
"BJ","2014",20.237447183555,"actual"
"BJ","2015",20.8068856954248,"actual"
"BJ","2016",18.2103412857766,"actual"
"BJ","2017",21.841251750723,"actual"
"BJ","2018",22.281123835808,"proj"
"BJ","2019",22.1799753013443,"proj"
"BJ","2020",23.4520611149293,"proj"
"BJ","2021",24.6136444226997,"proj"
"BJ","2022",25.5591421803826,"proj"
"BN","1981",,"actual"
"BN","1982",,"actual"
"BN","1983",,"actual"
"BN","1984",,"actual"
"BN","1985",57.7816982434609,"actual"
"BN","1986",26.2879684418146,"actual"
"BN","1987",21.6279984270547,"actual"
"BN","1988",19.6227010813797,"actual"
"BN","1989",19.5088044485635,"actual"
"BN","1990",20.6738482695393,"actual"
"BN","1991",19.8948226057329,"actual"
"BN","1992",16.439227886587,"actual"
"BN","1993",16.0298886225856,"actual"
"BN","1994",15.3488689947379,"actual"
"BN","1995",16.0321821036107,"actual"
"BN","1996",18.1777721261445,"actual"
"BN","1997",18.3466701084151,"actual"
"BN","1998",12.4334847501622,"actual"
"BN","1999",15.9697732997481,"actual"
"BN","2000",31.1271658605278,"actual"
"BN","2001",25.218997675943,"actual"
"BN","2002",24.4851127301933,"actual"
"BN","2003",27.485086692312,"actual"
"BN","2004",34.1191479920124,"actual"
"BN","2005",44.0048624157365,"actual"
"BN","2006",51.053132938188,"actual"
"BN","2007",35.07584967493,"actual"
"BN","2008",77.1678170836928,"actual"
"BN","2009",36.5244136870434,"actual"
"BN","2010",43.7881219903692,"actual"
"BN","2011",66.5085095410005,"actual"
"BN","2012",56.8303776767006,"actual"
"BN","2013",55.0467338520182,"actual"
"BN","2014",43.6987842108082,"actual"
"BN","2015",23.0922290938424,"actual"
"BN","2016",15.2836742570436,"actual"
"BN","2017",18.8473349418732,"proj"
"BN","2018",20.0586446568202,"proj"
"BN","2019",18.3930008045052,"proj"
"BN","2020",16.2128135782897,"proj"
"BN","2021",15.3702998773421,"proj"
"BN","2022",15.1717749405937,"proj"
"BN","2023",15.5177503874825,"proj"
"BO","2000",,"actual"
"BO","2001",54.9509523600053,"actual"
"BO","2002",56.2194179757919,"actual"
"BO","2003",55.6479585440261,"actual"
"BO","2004",69.1150513478819,"actual"
"BO","2005",87.0188244333461,"actual"
"BO","2006",109.172623629898,"actual"
"BO","2007",118.321413546487,"actual"
"BO","2008",149.880916837308,"actual"
"BO","2009",134.55678404806,"actual"
"BO","2010",135.843306941631,"actual"
"BO","2011",171.625098451037,"actual"
"BO","2012",192.202458584233,"actual"
"BO","2013",213.072725855484,"actual"
"BO","2014",222.449985217306,"actual"
"BO","2015",200.357142857143,"actual"
"BO","2016",173.723351512147,"actual"
"BO","2017",172.971365543492,"proj"
"BO","2018",180.841790051572,"proj"
"BO","2019",188.428127817289,"proj"
"BO","2020",195.790154939917,"proj"
"BO","2021",202.695754233657,"proj"
"BO","2022",210.47374377953,"proj"
"BR","2000",,"actual"
"BR","2001",,"actual"
"BR","2002",,"actual"
"BR","2003",,"actual"
"BR","2004",,"actual"
"BR","2005",,"actual"
"BR","2006",,"actual"
"BR","2007",,"actual"
"BR","2008",95.7285819165451,"actual"
"BR","2009",99.3691203990764,"actual"
"BR","2010",112.783692636815,"actual"
"BR","2011",125.857037124384,"actual"
"BR","2012",135.33909367175,"actual"
"BR","2013",145.82829859272,"actual"
"BR","2014",136.107057160336,"actual"
"BR","2015",144.945044280434,"actual"
"BR","2016",158.724743960637,"actual"
"BR","2017",164.751071532428,"actual"
"BR","2018",167.854255083277,"proj"
"BR","2019",,"proj"
"BR","2020",,"proj"
"BS","1981",,"actual"
"BS","1982",,"actual"
"BS","1983",,"actual"
"BS","1984",,"actual"
"BS","1985",,"actual"
"BS","1986",,"actual"
"BS","1987",,"actual"
"BS","1988",,"actual"
"BS","1989",,"actual"
"BS","1990",6.03379984156324,"actual"
"BS","1991",6.86233980983878,"actual"
"BS","1992",7.02106318956871,"actual"
"BS","1993",7.64176546207685,"actual"
"BS","1994",8.22600747818862,"actual"
"BS","1995",8.57104948918668,"actual"
"BS","1996",8.38849287169043,"actual"
"BS","1997",8.39398350315381,"actual"
"BS","1998",8.84976253909417,"actual"
"BS","1999",8.69189189189189,"actual"
"BS","2000",9.52875233547851,"actual"
"BS","2001",9.68949125113786,"actual"
"BS","2002",8.44002363600551,"actual"
"BS","2003",8.98663474965091,"actual"
"BS","2004",9.33359699426538,"actual"
"BS","2005",9.93497800726716,"actual"
"BS","2006",11.3888629791997,"actual"
"BS","2007",12.3023170283192,"actual"
"BS","2008",13.4048762119928,"actual"
"BS","2009",13.0058939096267,"actual"
"BS","2010",12.6064241486068,"actual"
"BS","2011",13.7801711703048,"actual"
"BS","2012",13.4981343283582,"actual"
"BS","2013",12.7110694183865,"actual"
"BS","2014",13.7836040657357,"actual"
"BS","2015",16.6797334378675,"actual"
"BS","2016",18.8826924958419,"actual"
"BS","2017",19.9053505891443,"actual"
"BS","2018",19.8171880889559,"proj"
"BS","2019",20.5421353494376,"proj"
"BS","2020",21.1543697250204,"proj"
"BS","2021",21.7076441662941,"proj"
"BS","2022",22.18796793799,"proj"
"BS","2023",22.5809251063091,"proj"
"BT","2000",,"actual"
"BT","2001",,"actual"
"BT","2002",22.6666666666667,"actual"
"BT","2003",19.489247311828,"actual"
"BT","2004",19.2910832156893,"actual"
"BT","2005",21.7271392241842,"actual"
"BT","2006",23.1083433775278,"actual"
"BT","2007",29.9884007970734,"actual"
"BT","2008",33.1569901713304,"actual"
"BT","2009",35.6854377809952,"actual"
"BT","2010",46.1676076299342,"actual"
"BT","2011",37.4250926416093,"actual"
"BT","2012",40.4974134500597,"proj"
"BT","2013",40.5378926135818,"actual"
"BT","2014",42.9524372667135,"actual"
"BT","2015",43.7737228819166,"actual"
"BT","2016",45.8961264550351,"actual"
"BT","2017",45.8918544488548,"actual"
"BT","2018",,"proj"
"BT","2019",,"proj"
"BT","2020",,"proj"
"BW","2000",,"actual"
"BW","2001",,"actual"
"BW","2002",,"actual"
"BW","2003",31.7681570295119,"actual"
"BW","2004",33.7563257169146,"actual"
"BW","2005",40.6160051333761,"actual"
"BW","2006",45.4074813473869,"actual"
"BW","2007",43.8305651474196,"actual"
"BW","2008",42.5613271368904,"actual"
"BW","2009",44.9954612775309,"actual"
"BW","2010",45.2999853307907,"actual"
"BW","2011",52.5002420704633,"actual"
"BW","2012",55.0261537442892,"actual"
"BW","2013",53.5079268800324,"proj"
"BW","2014",63.3785928810424,"actual"
"BW","2015",54.946969784975,"actual"
"BW","2016",63.8105950087419,"actual"
"BW","2017",63.1117699635936,"actual"
"BW","2018",59.6237035492782,"proj"
"BW","2019",61.1331066189303,"proj"
"BW","2020",63.3479839480222,"proj"
"BW","2021",64.8403752854536,"proj"
"BW","2022",66.7688459031411,"proj"
"BW","2023",71.7848989600068,"proj"
"BY","2000",,"actual"
"BY","2001",,"actual"
"BY","2002",,"actual"
"BY","2003",,"actual"
"BY","2004",,"actual"
"BY","2005",,"actual"
"BY","2006",,"actual"
"BY","2007",,"actual"
"BY","2008",99629.7954001949,"actual"
"BY","2009",95811.7087189766,"actual"
"BY","2010",96511.1226764782,"actual"
"BY","2011",153644.497531392,"actual"
"BY","2012",284479.806209946,"actual"
"BY","2013",343816.87599344,"actual"
"BY","2014",37.1064421251195,"actual"
"BY","2015",45.6815454299098,"actual"
"BY","2016",49.1156534632493,"actual"
"BY","2017",51.0811090420029,"proj"
"BY","2018",53.4510514136231,"proj"
"BY","2019",57.6970292167935,"proj"
"BY","2020",60.8912261278716,"proj"
"BY","2021",,"proj"
"BY","2022",,"proj"
"BZ","1999",21.6098845108696,"actual"
"BZ","2000",21.05,"actual"
"BZ","2001",23.9544050343249,"actual"
"BZ","2003",20.7073170731707,"actual"
"BZ","2004",21.4418648905804,"actual"
"BZ","2005",23.5614100185529,"actual"
"BZ","2006",26.4745011086475,"actual"
"BZ","2007",30.9649122807018,"actual"
"BZ","2008",29.3242668933277,"actual"
"BZ","2009",29.637436762226,"actual"
"BZ","2010",31.4565483476132,"actual"
"BZ","2011",32.0943245403677,"actual"
"BZ","2012",31.4714946070878,"actual"
"BZ","2013",33.2823259372609,"actual"
"BZ","2014",35.3676470588235,"actual"
"BZ","2015",34.67941905774,"proj"
"BZ","2016",35.8490566037736,"actual"
"BZ","2017",40.2826855123675,"proj"
"BZ","2018",40.8885803540437,"proj"
"BZ","2019",41.7829193603266,"proj"
"BZ","2020",42.8905988624958,"proj"
"BZ","2021",43.8815789473684,"proj"
"CA","1981",17.9993273953384,"actual"
"CA","1982",19.8778819914829,"actual"
"CA","1983",20.7464968474786,"actual"
"CA","1984",21.3925386932276,"actual"
"CA","1985",22.0462818275832,"actual"
"CA","1986",23.1821207077424,"actual"
"CA","1987",24.4080245207971,"actual"
"CA","1988",25.8774255279218,"actual"
