"di_id","year","value","budget-type"
"AG","1988",,"actual"
"AG","1989",,"actual"
"AG","1990",3.38474636686702e-06,"actual"
"AG","1991",3.95111673142736e-06,"actual"
"AG","1992",3.5465908470644e-06,"actual"
"AG","1993",3.8641805994116e-06,"actual"
"AG","1994",4.31327345697402e-06,"actual"
"AG","1995",3.98339401548272e-06,"actual"
"AG","1996",3.87654987429662e-06,"actual"
"AG","1997",3.41624502474267e-06,"actual"
"AG","1998",4.27746389255206e-06,"actual"
"AG","1999",4.25825860827418e-06,"actual"
"AG","2000",4408.83605506072,"actual"
"AG","2000",4.60638064408585e-06,"actual"
"AG","2001",5330.47075138478,"actual"
"AG","2001",5.03936601310589e-06,"actual"
"AG","2002",5.54770114083176e-06,"actual"
"AG","2002",5613.78660896706,"actual"
"AG","2003",5484.67907969995,"actual"
"AG","2003",5.54449895571165e-06,"actual"
"AG","2004",5440.36231760953,"actual"
"AG","2004",5.40127414942292e-06,"actual"
"AG","2005",5515.83927708498,"actual"
"AG","2005",5.51583927708497e-06,"actual"
"AG","2006",7.67569834181312e-06,"actual"
"AG","2006",7675.69834181312,"actual"
"AG","2007",7562.57132568146,"actual"
"AG","2007",7.55467720112438e-06,"actual"
"AG","2008",7.12356640278198e-06,"actual"
"AG","2008",7123.56640278198,"actual"
"AG","2009",8432.94697237567,"actual"
"AG","2009",8.42593120950348e-06,"actual"
"AG","2010",4.7736191680991e-06,"actual"
"AG","2010",4773.61916809909,"actual"
"AG","2011",4816.41207528919,"actual"
"AG","2011",4.9238912847796e-06,"actual"
"AG","2012",6834.42657138167,"actual"
"AG","2012",4.4456317602416e-06,"actual"
"AG","2013",4982.08550602032,"actual"
"AG","2013",4.98881805400143e-06,"actual"
"AG","2014",4608.37106401163,"actual"
"AG","2014",5.04385887965165e-06,"actual"
"AG","2015",5.96577021741911e-06,"actual"
"AG","2015",5965.77021741911,"actual"
"AG","2016",5744.48011418302,"actual"
"AG","2016",5.74448011418302e-06,"actual"
"AG","2017",5659.21490131886,"proj"
"AG","2017",5.65921490131885e-06,"actual"
"AG","2018",5.98107983940577e-06,"actual"
"AG","2018",,"proj"
"AG","2019",5.89361319040979e-06,"actual"
"AG","2019",,"proj"
"AG","2020",5.62218568603348e-06,"actual"
"AG","2020",,"proj"
"AG","2021",5.58022086527992e-06,"actual"
"AG","2022",5.64376047493755e-06,"actual"
"AG","2023",5.74971018942661e-06,"actual"
"AL","1981",,"actual"
"AL","1982",,"actual"
"AL","1983",,"actual"
"AL","1984",,"actual"
"AL","1985",,"actual"
"AL","1986",,"actual"
"AL","1987",,"actual"
"AL","1988",,"actual"
"AL","1989",,"actual"
"AL","1990",,"actual"
"AL","1991",,"actual"
"AL","1992",,"actual"
"AL","1993",,"actual"
"AL","1994",,"actual"
"AL","1995",,"actual"
"AL","1996",,"actual"
"AL","1997",1.51963760509682e-06,"actual"
"AL","1998",1.91136608866773e-06,"actual"
"AL","1999",2.18043830182384e-06,"actual"
"AL","2000",2163.46773081112,"actual"
"AL","2000",2.07189186001989e-06,"actual"
"AL","2001",2.15550332045662e-06,"actual"
"AL","2001",2284.15724387478,"actual"
"AL","2002",2173.51115219322,"actual"
"AL","2002",2.13597675593049e-06,"actual"
"AL","2003",2031.96206843848,"actual"
"AL","2003",2.06430926257847e-06,"actual"
"AL","2004",2227.33730382799,"actual"
"AL","2004",2.2137921471233e-06,"actual"
"AL","2005",2267.2386519331,"actual"
"AL","2005",2.24826274499139e-06,"actual"
"AL","2006",2437.38783828996,"actual"
"AL","2006",2.434158371064e-06,"actual"
"AL","2007",2.56710313552811e-06,"actual"
"AL","2007",2539.09956158523,"actual"
"AL","2008",2.94827250205092e-06,"actual"
"AL","2008",3004.51033137896,"actual"
"AL","2009",3.10785473326369e-06,"actual"
"AL","2009",3123.38436326255,"actual"
"AL","2010",2778.74694345761,"actual"
"AL","2010",2.8220510845614e-06,"actual"
"AL","2011",2848.42112948343,"actual"
"AL","2011",2.84904973611397e-06,"actual"
"AL","2012",2847.7640352425,"actual"
"AL","2012",2.84731753490213e-06,"actual"
"AL","2013",3.0185701946924e-06,"actual"
"AL","2013",3018.43999048068,"actual"
"AL","2014",3.35404817769568e-06,"actual"
"AL","2014",3397.10289615882,"actual"
"AL","2015",3.33949171956764e-06,"actual"
"AL","2015",3397.75872114247,"actual"
"AL","2016",3406.81106956208,"actual"
"AL","2016",3.35037966089894e-06,"actual"
"AL","2017",3.43294320903825e-06,"actual"
"AL","2017",3581.8925181419,"proj"
"AL","2018",3682.04374463518,"proj"
"AL","2018",3.64784857100677e-06,"actual"
"AL","2019",3.73594367463564e-06,"actual"
"AL","2019",3789.42615896847,"proj"
"AL","2020",3.83281239040654e-06,"actual"
"AL","2020",3875.64069959724,"proj"
"AL","2021",3972.68338052482,"proj"
"AL","2021",3.90400240601133e-06,"actual"
"AL","2022",4078.13565083967,"proj"
"AL","2022",4.01390582671658e-06,"actual"
"AL","2023",4.06665764276742e-06,"actual"
"AM","1981",,"actual"
"AM","1982",,"actual"
"AM","1983",,"actual"
"AM","1984",,"actual"
"AM","1985",,"actual"
"AM","1986",,"actual"
"AM","1987",,"actual"
"AM","1988",,"actual"
"AM","1989",,"actual"
"AM","1990",,"actual"
"AM","1991",,"actual"
"AM","1992",,"actual"
"AM","1993",,"actual"
"AM","1994",,"actual"
"AM","1995",,"actual"
"AM","1996",,"actual"
"AM","1997",,"actual"
"AM","1998",,"actual"
"AM","1999",,"actual"
"AM","2000",,"actual"
"AM","2000",,"actual"
"AM","2001",,"actual"
"AM","2001",822.658268036098,"actual"
"AM","2002",879.057892712262,"actual"
"AM","2002",,"actual"
"AM","2003",962.601457364335,"actual"
"AM","2003",,"actual"
"AM","2004",,"actual"
"AM","2004",935.662806323439,"actual"
"AM","2005",1.24936540381016e-06,"actual"
"AM","2005",1148.4905391499,"actual"
"AM","2006",1.40708309696713e-06,"actual"
"AM","2006",1407.21552831744,"actual"
"AM","2007",1.7729983276442e-06,"actual"
"AM","2007",1773.35239545468,"actual"
"AM","2008",1816.2158600945,"actual"
"AM","2008",1.81605563941371e-06,"actual"
"AM","2009",1.97357792795465e-06,"actual"
"AM","2009",1973.46572421782,"actual"
"AM","2010",1740.89003093688,"actual"
"AM","2010",1.74068074780754e-06,"actual"
"AM","2011",1698.36748544871,"actual"
"AM","2011",1.69843951884858e-06,"actual"
"AM","2012",1577.375200678,"actual"
"AM","2012",1.57740489089406e-06,"actual"
"AM","2013",1694.90671957668,"actual"
"AM","2013",1.69489264877096e-06,"actual"
"AM","2014",1758.38024810505,"actual"
"AM","2014",1.75856545262052e-06,"actual"
"AM","2015",1988.1734688857,"actual"
"AM","2015",1.98806718147038e-06,"actual"
"AM","2016",2.05843796461004e-06,"actual"
"AM","2016",2058.60016554232,"actual"
"AM","2017",2016.18578433313,"proj"
"AM","2017",2.12406133026682e-06,"actual"
"AM","2018",1980.81500869832,"proj"
"AM","2018",2.02957491717468e-06,"actual"
"AM","2019",1973.15065737618,"proj"
"AM","2019",2.10919206785235e-06,"actual"
"AM","2020",2.10379515630554e-06,"actual"
"AM","2020",,"proj"
"AM","2021",2.13731015530228e-06,"actual"
"AM","2022",2.17466688953256e-06,"actual"
"AM","2023",2.12602737040011e-06,"actual"
"AO","1981",,"actual"
"AO","1982",,"actual"
"AO","1983",,"actual"
"AO","1984",,"actual"
"AO","1985",,"actual"
"AO","1986",,"actual"
"AO","1987",,"actual"
"AO","1988",,"actual"
"AO","1989",,"actual"
"AO","1990",,"actual"
"AO","1991",,"actual"
"AO","1992",,"actual"
"AO","1993",,"actual"
"AO","1994",,"actual"
"AO","1995",,"actual"
"AO","1996",0.00261196768846386,"actual"
"AO","1997",0.00149706299980072,"actual"
"AO","1998",0.00106737697740452,"actual"
"AO","1999",0.00024799699751643,"actual"
"AO","2000",3.83641628146687e-05,"actual"
"AO","2000",,"actual"
"AO","2001",1.62593713575387e-05,"actual"
"AO","2001",,"actual"
"AO","2002",6.83208413395257e-06,"actual"
"AO","2002",,"actual"
"AO","2003",,"actual"
"AO","2003",4.29775505431993e-06,"actual"
"AO","2004",,"actual"
"AO","2004",2.78183827661179e-06,"actual"
"AO","2005",2.6409826781312e-06,"actual"
"AO","2005",,"actual"
"AO","2006",3.02780686241305e-06,"actual"
"AO","2006",2694.90281710761,"actual"
"AO","2007",3.55987292456353e-06,"actual"
"AO","2007",2978.86625629849,"actual"
"AO","2008",3420.70096586959,"actual"
"AO","2008",4.50953689211526e-06,"actual"
"AO","2009",3.6924978100126e-06,"actual"
"AO","2009",3692.20802316776,"actual"
"AO","2010",2928.48886679472,"actual"
"AO","2010",2.92658477027856e-06,"actual"
"AO","2011",2.43598670265509e-06,"actual"
"AO","2011",2435.0272051802,"actual"
"AO","2012",2494.92036359659,"actual"
"AO","2012",2.49534057225941e-06,"actual"
"AO","2013",2457.99797276559,"actual"
"AO","2013",2.45784412793441e-06,"actual"
"AO","2014",2664.14947696804,"actual"
"AO","2014",2.66415763981592e-06,"actual"
"AO","2015",2050.0523053817,"actual"
"AO","2015",2.04935067158606e-06,"actual"
"AO","2016",1.19499223942216e-06,"actual"
"AO","2016",1195.30539698848,"actual"
"AO","2017",847.398699987747,"proj"
"AO","2017",8.55085722631714e-07,"actual"
"AO","2018",571.62178688778,"proj"
"AO","2018",5.70682860662465e-07,"actual"
"AO","2019",5.11495532252922e-07,"actual"
"AO","2019",511.984280826775,"proj"
"AO","2020",4.63899232121049e-07,"actual"
"AO","2020",,"proj"
"AO","2021",4.33640319725992e-07,"actual"
"AO","2022",4.06128317146659e-07,"actual"
"AO","2023",3.83140995710639e-07,"actual"
"AR","1981",,"actual"
"AR","1982",,"actual"
"AR","1983",,"actual"
"AR","1984",,"actual"
"AR","1985",,"actual"
"AR","1986",,"actual"
"AR","1987",,"actual"
"AR","1988",,"actual"
"AR","1989",,"actual"
"AR","1990",,"actual"
"AR","1991",,"actual"
"AR","1992",,"actual"
"AR","1993",1.08863385973114e-05,"actual"
"AR","1994",1.17559997955279e-05,"actual"
"AR","1995",1.1105000745651e-05,"actual"
"AR","1996",1.17248308859799e-05,"actual"
"AR","1997",1.2752908749281e-05,"actual"
"AR","1998",1.37924244389703e-05,"actual"
"AR","1999",1.49944688810324e-05,"actual"
"AR","2000",1.47550117616446e-05,"actual"
"AR","2001",1.51076076743827e-05,"actual"
"AR","2002",8.64887592293054e-06,"actual"
"AR","2003",8.63282499166109e-06,"actual"
"AR","2004",8.88859372313909e-06,"actual"
"AR","2005",9.51310084851347e-06,"actual"
"AR","2006",1.00556730107865e-05,"actual"
"AR","2007",1.07540908225582e-05,"actual"
"AR","2008",9.55559188790802e-06,"actual"
"AR","2009",8.72174446933732e-06,"actual"
"AR","2010",7.64492444530582e-06,"actual"
"AR","2011",6.91613397948619e-06,"actual"
"AR","2011",6686.03330657677,"actual"
"AR","2012",5.94437501728726e-06,"actual"
"AR","2012",5730.82173491012,"actual"
"AR","2013",4958.16357406936,"actual"
"AR","2013",5.04034458484731e-06,"actual"
"AR","2014",3.64384828954047e-06,"actual"
"AR","2014",3573.25570042501,"actual"
"AR","2015",3.13347618574405e-06,"actual"
"AR","2015",3028.22649180335,"actual"
"AR","2016",2.21422273078019e-06,"actual"
"AR","2016",2125.05539091181,"actual"
"AR","2017",1.78955517123861e-06,"actual"
"AR","2017",1720.98955215177,"actual"
"AR","2018",1447.44818159745,"proj"
"AR","2018",1.48847953121482e-06,"actual"
"AR","2019",1304.80786821796,"proj"
"AR","2019",1.30870934633909e-06,"actual"
"AR","2020",1.17220836594555e-06,"actual"
"AR","2021",1.09841926426434e-06,"actual"
"AR","2022",1.05135635905043e-06,"actual"
"AR","2023",1.01736442962076e-06,"actual"
"AT","1981",,"actual"
"AT","1982",,"actual"
"AT","1983",,"actual"
"AT","1984",,"actual"
"AT","1985",,"actual"
"AT","1986",,"actual"
"AT","1987",,"actual"
"AT","1988",1.2912568695019e-05,"actual"
"AT","1989",1.31382611063188e-05,"actual"
"AT","1990",1.3794959886071e-05,"actual"
"AT","1991",1.44099108027305e-05,"actual"
"AT","1992",1.48088708994486e-05,"actual"
"AT","1993",1.61608146067824e-05,"actual"
"AT","1994",1.64011140470957e-05,"actual"
"AT","1995",1.73976276389515e-05,"actual"
"AT","1996",1.78878681433768e-05,"actual"
"AT","1997",1.72193403746943e-05,"actual"
"AT","1998",1.85468606589309e-05,"actual"
"AT","1999",1.80659081670184e-05,"actual"
"AT","2000",1.89104147631091e-05,"actual"
"AT","2001",1.94105582529116e-05,"actual"
"AT","2002",2.01372361147208e-05,"actual"
"AT","2003",1.9382829618695e-05,"actual"
"AT","2004",2.15134064603887e-05,"actual"
"AT","2005",2.09331228445221e-05,"actual"
"AT","2006",2.14725553632746e-05,"actual"
"AT","2007",2.17786382005863e-05,"actual"
"AT","2008",2.23063928747359e-05,"actual"
"AT","2009",2.30009985512042e-05,"actual"
"AT","2010",2.28860867793925e-05,"actual"
"AT","2011",2.26675207206223e-05,"actual"
"AT","2012",2.28073424681473e-05,"actual"
"AT","2013",2.259256363177e-05,"actual"
"AT","2014",2.31525572742705e-05,"actual"
"AT","2015",2.2305697384955e-05,"actual"
"AT","2016",2.21739401849254e-05,"actual"
"AT","2017",2.22951527179707e-05,"actual"
"AT","2018",2.26127428376227e-05,"actual"
"AT","2019",2.28195638127104e-05,"actual"
"AT","2020",2.30160340110785e-05,"actual"
"AT","2021",2.32348422740321e-05,"actual"
"AT","2022",2.34255437804503e-05,"actual"
"AT","2023",2.3682655370545e-05,"actual"
"AU","1981",,"actual"
"AU","1982",,"actual"
"AU","1983",,"actual"
"AU","1984",,"actual"
"AU","1985",,"actual"
"AU","1986",,"actual"
"AU","1987",,"actual"
"AU","1988",1.07055039627117e-05,"actual"
"AU","1989",1.0291427556772e-05,"actual"
"AU","1990",1.04916562461235e-05,"actual"
"AU","1991",1.13279238473447e-05,"actual"
"AU","1992",1.19694517727166e-05,"actual"
"AU","1993",1.2505367432569e-05,"actual"
"AU","1994",1.29479796631326e-05,"actual"
"AU","1995",1.30394820838295e-05,"actual"
"AU","1996",1.33536358086587e-05,"actual"
"AU","1997",1.35942872270612e-05,"actual"
"AU","1998",1.49057238184115e-05,"actual"
"AU","1999",1.6191277244183e-05,"actual"
"AU","2000",1.57260644795398e-05,"actual"
"AU","2001",1.59298875935178e-05,"actual"
"AU","2002",1.58556035411403e-05,"actual"
"AU","2003",1.58817073432282e-05,"actual"
"AU","2004",1.62823796341849e-05,"actual"
"AU","2005",1.6152516308145e-05,"actual"
"AU","2006",1.60415515608925e-05,"actual"
"AU","2007",1.6035197753524e-05,"actual"
"AU","2008",1.57674497577946e-05,"actual"
"AU","2009",1.70788776281478e-05,"actual"
"AU","2010",1.62072400778458e-05,"actual"
"AU","2011",1.5641616852923e-05,"actual"
"AU","2012",1.64635050057888e-05,"actual"
"AU","2013",1.65791095768125e-05,"actual"
"AU","2014",1.71426291103238e-05,"actual"
"AU","2015",1.79015560664868e-05,"actual"
"AU","2016",1.81344511417869e-05,"actual"
"AU","2017",1.77877176485655e-05,"actual"
"AU","2018",1.78865942739259e-05,"actual"
"AU","2019",1.80258490596208e-05,"actual"
"AU","2020",1.79764911903675e-05,"actual"
"AU","2021",1.79798150184736e-05,"actual"
"AU","2022",1.80390808860167e-05,"actual"
"AU","2023",1.80309465291666e-05,"actual"
"AZ","1981",,"actual"
"AZ","1982",,"actual"
"AZ","1983",,"actual"
"AZ","1984",,"actual"
"AZ","1985",,"actual"
"AZ","1986",,"actual"
"AZ","1987",,"actual"
"AZ","1988",,"actual"
"AZ","1989",,"actual"
"AZ","1990",,"actual"
"AZ","1991",,"actual"
"AZ","1992",,"actual"
"AZ","1993",,"actual"
"AZ","1994",1.13172288056402e-05,"actual"
"AZ","1995",2.24883529911996e-06,"actual"
"AZ","1996",1.97426703707781e-06,"actual"
"AZ","1997",2.08121001540634e-06,"actual"
"AZ","1998",2.07000688033546e-06,"actual"
"AZ","1999",2.36074806246638e-06,"actual"
"AZ","2000",2.02405179696211e-06,"actual"
"AZ","2000",,"actual"
"AZ","2001",1.88902629406371e-06,"actual"
"AZ","2001",,"actual"
"AZ","2002",,"actual"
"AZ","2002",2.75574918984817e-06,"actual"
"AZ","2003",2.68565866960172e-06,"actual"
"AZ","2003",3532.30042074231,"actual"
"AZ","2004",3.05509849095949e-06,"actual"
"AZ","2004",3262.12355811066,"actual"
"AZ","2005",3.23707072683226e-06,"actual"
"AZ","2005",3262.3513643865,"actual"
"AZ","2006",4.46304422122095e-06,"actual"
"AZ","2006",4831.906404379,"actual"
"AZ","2007",4.85854686003976e-06,"actual"
"AZ","2007",4833.5739423228,"actual"
"AZ","2008",5.0972801204008e-06,"actual"
"AZ","2008",4778.5738825851,"actual"
"AZ","2009",7.46926985531177e-06,"actual"
"AZ","2009",7313.01406753683,"actual"
"AZ","2010",6.37331056820605e-06,"actual"
"AZ","2010",6316.48567845931,"actual"
"AZ","2011",5.35677264356883e-06,"actual"
"AZ","2011",5295.49140843182,"actual"
"AZ","2012",5716.32492495255,"actual"
"AZ","2012",5.79550160220647e-06,"actual"
"AZ","2013",6.31382078595803e-06,"actual"
"AZ","2013",6381.60940819934,"actual"
"AZ","2014",6237.79175844947,"actual"
"AZ","2014",6.35563118885875e-06,"actual"
"AZ","2015",7.42140762708511e-06,"actual"
"AZ","2015",7769.31367568997,"actual"
"AZ","2016",6665.65246476525,"proj"
"AZ","2016",5.74549268781764e-06,"actual"
"AZ","2017",5.15393583125987e-06,"actual"
"AZ","2017",5121.49905079375,"proj"
"AZ","2018",4.91336177539079e-06,"actual"
"AZ","2019",5.24289961058949e-06,"actual"
"AZ","2020",5.49989501938269e-06,"actual"
"AZ","2021",5.64897492034351e-06,"actual"
"AZ","2022",5.7445975079504e-06,"actual"
"AZ","2023",5.85549400921047e-06,"actual"
"BA","1981",,"actual"
"BA","1982",,"actual"
"BA","1983",,"actual"
"BA","1984",,"actual"
"BA","1985",,"actual"
"BA","1986",,"actual"
"BA","1987",,"actual"
"BA","1988",,"actual"
"BA","1989",,"actual"
"BA","1990",,"actual"
"BA","1991",,"actual"
"BA","1992",,"actual"
"BA","1993",,"actual"
"BA","1994",,"actual"
"BA","1995",,"actual"
"BA","1996",,"actual"
"BA","1997",,"actual"
"BA","1998",3.90998306408412e-06,"actual"
"BA","1999",4.47819590742423e-06,"actual"
"BA","2000",4.38096171516917e-06,"actual"
"BA","2000",3770.61019450204,"actual"
"BA","2001",3.90943333320208e-06,"actual"
"BA","2001",3516.27885141376,"actual"
"BA","2002",3.74694852594394e-06,"actual"
"BA","2002",3540.10928358144,"actual"
"BA","2003",3.89244150076221e-06,"actual"
"BA","2003",4288.49742346475,"actual"
"BA","2004",3.99142332526259e-06,"actual"
"BA","2004",3912.15615266244,"actual"
"BA","2005",4.16837942486982e-06,"actual"
"BA","2005",4086.02158121021,"actual"
"BA","2006",4.25189420567646e-06,"actual"
"BA","2006",4217.85316968553,"actual"
"BA","2007",4.43784524123602e-06,"actual"
"BA","2007",4652.61744389979,"actual"
"BA","2008",5043.69745703361,"actual"
"BA","2008",4.70521473772844e-06,"actual"
"BA","2009",4689.18022735287,"actual"
"BA","2009",4.6888327348083e-06,"actual"
"BA","2010",4816.67310527947,"actual"
"BA","2010",4.79007528054131e-06,"actual"
"BA","2011",4.55550247188521e-06,"actual"
"BA","2011",4699.26420042263,"actual"
"BA","2012",4.67535268443623e-06,"actual"
"BA","2012",4814.11833892182,"actual"
"BA","2013",4.73417065048598e-06,"actual"
"BA","2013",4753.38872659495,"actual"
"BA","2014",5.01572826439806e-06,"actual"
"BA","2014",5041.37461914557,"actual"
"BA","2015",4.87390223244998e-06,"actual"
"BA","2015",4901.92579658244,"actual"
"BA","2016",4.91973285543626e-06,"actual"
"BA","2016",4936.45341446122,"actual"
"BA","2017",4980.83368633561,"proj"
"BA","2017",4.95154705038738e-06,"actual"
"BA","2018",5330.68115278336,"proj"
"BA","2018",5.30883332026723e-06,"actual"
"BA","2019",5.65559218639288e-06,"actual"
"BA","2019",6116.02189482901,"proj"
"BA","2020",6377.56573803708,"proj"
"BA","2020",5.9213415278136e-06,"actual"
"BA","2021",6.15011746541976e-06,"actual"
"BA","2022",6.3619600846311e-06,"actual"
"BA","2023",6.56794243248095e-06,"actual"
"BB","1981",,"actual"
"BB","1982",,"actual"
"BB","1983",,"actual"
"BB","1984",,"actual"
"BB","1985",,"actual"
"BB","1986",,"actual"
"BB","1987",,"actual"
"BB","1988",,"actual"
"BB","1989",,"actual"
"BB","1990",,"actual"
"BB","1991",,"actual"
"BB","1992",,"actual"
"BB","1993",,"actual"
"BB","1994",3.68507842569107e-06,"actual"
"BB","1995",3.97522360119552e-06,"actual"
"BB","1996",4.36688257293372e-06,"actual"
"BB","1997",4.82581450298919e-06,"actual"
"BB","1998",4.30546737726539e-06,"actual"
"BB","1999",4.30633058138093e-06,"actual"
"BB","2000",4.77942904767777e-06,"actual"
"BB","2001",4.95860167180685e-06,"actual"
"BB","2002",5.13534047067683e-06,"actual"
"BB","2003",5.11835543052075e-06,"actual"
"BB","2004",4.78302177435903e-06,"actual"
"BB","2005",4.72386821127415e-06,"actual"
"BB","2006",5.05402981814501e-06,"actual"
"BB","2007",5.25740735187268e-06,"actual"
"BB","2008",5.32361090578213e-06,"actual"
"BB","2009",5.55569793146273e-06,"actual"
"BB","2010",5.59652708975822e-06,"actual"
"BB","2011",5.25318188896187e-06,"actual"
"BB","2012",5.9239205335035e-06,"actual"
"BB","2013",6.01645583464243e-06,"actual"
"BB","2014",5.78064273816532e-06,"actual"
"BB","2015",6.23326529121159e-06,"actual"
"BB","2016",6.28967663756882e-06,"actual"
"BB","2017",6.07694320739933e-06,"actual"
"BB","2018",5.81521344928675e-06,"actual"
"BB","2019",5.86828063007703e-06,"actual"
"BB","2020",5.92627546276447e-06,"actual"
"BB","2021",5.9057217883227e-06,"actual"
"BB","2022",5.80253242999351e-06,"actual"
"BB","2023",5.74499098787557e-06,"actual"
"BD","1981",3.77089480748822e-07,"actual"
"BD","1982",3.78148590634281e-07,"actual"
"BD","1983",3.48408362500949e-07,"actual"
"BD","1984",2.97006434044499e-07,"actual"
"BD","1985",2.8205820331105e-07,"actual"
"BD","1986",2.77738287534128e-07,"actual"
"BD","1987",2.58205414131026e-07,"actual"
"BD","1988",2.4050644161185e-07,"actual"
"BD","1989",2.42204829281643e-07,"actual"
"BD","1990",2.31947944091672e-07,"actual"
"BD","1991",2.28113860293798e-07,"actual"
"BD","1992",2.37382872076985e-07,"actual"
"BD","1993",2.65063058411749e-07,"actual"
"BD","1994",2.64625026662343e-07,"actual"
"BD","1995",2.77655925495676e-07,"actual"
"BD","1996",2.63057282597641e-07,"actual"
"BD","1997",2.64297453495191e-07,"actual"
