"di_id","year","value.ncu","budget.type","gdp.current.ncu","value"
"AG","2008",7.47e+08,"actual",3.695e+09,20.2165087956698
"AG","2009",6.09e+08,"actual",3.305e+09,18.4266263237519
"AG","2010",6.44e+08,"actual",3.112e+09,20.694087403599
"AG","2011",6e+08,"actual",3.084e+09,19.4552529182879
"AG","2012",6.69e+08,"actual",3.271e+09,20.4524610210945
"AG","2013",6.04e+08,"actual",3.221e+09,18.7519403911829
"AG","2014",6.8e+08,"actual",3.456e+09,19.6759259259259
"AG","2015",8.7e+08,"actual",3.685e+09,23.6092265943012
"AG","2016",9.51e+08,"actual",3.942e+09,24.1248097412481
"AG","2017",8.17e+08,"proj",4.115e+09,19.8541919805589
"AG","2018",,"proj",4.352e+09,
"AG","2019",,"proj",4.572e+09,
"AG","2020",,"proj",4.78e+09,
"AL","2000",1.20588e+11,"actual",5.01199e+11,24.0599043493702
"AL","2001",1.35481e+11,"actual",5.63449e+11,24.0449446178802
"AL","2002",1.503e+11,"actual",6.10494e+11,24.6194065789344
"AL","2003",1.64e+11,"actual",6.77738e+11,24.1981414646958
"AL","2004",1.816e+11,"actual",7.37656e+11,24.6185213703949
"AL","2005",1.976e+11,"actual",8.04163e+11,24.5721327641287
"AL","2006",2.216e+11,"actual",8.72735e+11,25.3914418466086
"AL","2007",2.468e+11,"actual",9.65528e+11,25.5611437472554
"AL","2008",2.867e+11,"actual",1.080676e+12,26.529690675096
"AL","2009",2.939e+11,"actual",1.143936e+12,25.6919967550632
"AL","2010",3.161e+11,"actual",1.239645e+12,25.499235668276
"AL","2011",3.267e+11,"actual",1.300624e+12,25.1187122488898
"AL","2012",3.249e+11,"actual",1.332811e+12,24.3770497092236
"AL","2013",3.181e+11,"actual",1.350053e+12,23.562037934807
"AL","2014",3.565e+11,"actual",1.395305e+12,25.5499693615374
"AL","2015",3.663e+11,"actual",1.427799e+12,25.6548715890682
"AL","2016",3.885e+11,"actual",1.472791e+12,26.3784881901098
"AL","2017",4.271e+11,"proj",1.565963e+12,27.2739521942728
"AL","2018",4.488e+11,"proj",1.662769e+12,26.9911214365916
"AL","2019",4.749e+11,"proj",1.768419e+12,26.8544954561108
"AL","2020",5.052e+11,"proj",1.888114e+12,26.7568589608466
"AL","2021",5.356e+11,"proj",2.01713e+12,26.5525771764834
"AL","2022",5.655e+11,"proj",2.155674e+12,26.2330946144918
"AM","2000",,"actual",1.031338e+12,
"AM","2001",1.82e+11,"actual",1.175877e+12,15.4778093286968
"AM","2002",2.093e+11,"actual",1.362472e+12,15.3617835816075
"AM","2003",2.365e+11,"actual",1.624643e+12,14.557044224485
"AM","2004",2.838e+11,"actual",1.907945e+12,14.8746426128636
"AM","2005",3.421e+11,"actual",2.242881e+12,15.2527039999001
"AM","2006",4.651e+11,"actual",2.65619e+12,17.5100425797853
"AM","2007",6.09e+11,"actual",3.149283e+12,19.3377349701504
"AM","2008",7.156e+11,"actual",3.568228e+12,20.0547722847307
"AM","2009",6.344e+11,"actual",3.141651e+12,20.1932041464822
"AM","2010",7.06e+11,"actual",3.460203e+12,20.4034271977685
"AM","2011",7.766e+11,"actual",3.777946e+12,20.5561434705525
"AM","2012",8.758e+11,"actual",4.266461e+12,20.5275519921546
"AM","2013",1.0007e+12,"actual",4.555638e+12,21.96618783143
"AM","2014",1.0501e+12,"actual",4.828626e+12,21.7473873520128
"AM","2015",1.0562e+12,"actual",5.043633e+12,20.9412540523864
"AM","2016",1.0569e+12,"actual",5.079865e+12,20.8056710168479
"AM","2017",1.1719e+12,"proj",5.574396e+12,21.0229054412352
"AM","2018",1.2521e+12,"proj",5.997982e+12,20.8753544108669
"AM","2019",1.3908e+12,"proj",6.456228e+12,21.5419901527641
"AM","2020",,"proj",6.949484e+12,
"AO","2000",,"actual",9.1666e+10,
"AO","2001",,"actual",1.97111e+11,
"AO","2002",,"actual",5.44012e+11,
"AO","2003",,"actual",1.058585e+12,
"AO","2004",,"actual",1.640824e+12,
"AO","2005",,"actual",2.460825e+12,
"AO","2006",1.6849e+12,"actual",3.358541e+12,50.1676174267338
"AO","2007",2.1224e+12,"actual",4.636801e+12,45.7729369882382
"AO","2008",3.215e+12,"actual",6.316164e+12,50.9011482285767
"AO","2009",2.067e+12,"actual",5.988675e+12,34.5151473406054
"AO","2010",3.293e+12,"actual",7.584623e+12,43.416792106872
"AO","2011",4.774e+12,"actual",9.780098e+12,48.813416798073
"AO","2012",5.053e+12,"actual",1.0876016e+13,46.4600272746932
"AO","2013",4.847e+12,"actual",1.2056343e+13,40.2029039817464
"AO","2014",4.401e+12,"actual",1.2457882e+13,35.327032315766
"AO","2015",3.366e+12,"actual",1.2320775e+13,27.3197100020088
"AO","2016",2.899e+12,"actual",1.5602563e+13,18.5802806884997
"AO","2017",3.267e+12,"proj",2.06083e+13,15.8528359932648
"AO","2018",5.284e+12,"proj",2.9190167e+13,18.1019861928162
"AO","2019",6.227e+12,"proj",3.4455916e+13,18.0723681819981
"AO","2020",,"proj",3.9729099e+13,
"AR","2011",7.007e+11,"actual",2.179024e+12,32.1565985505437
"AR","2012",8.917e+11,"actual",2.637914e+12,33.8032248208243
"AR","2013",1.1501e+12,"actual",3.348308e+12,34.3486919363452
"AR","2014",1.5844e+12,"actual",4.579086e+12,34.6007915116685
"AR","2015",2.1066e+12,"actual",5.954511e+12,35.3782199747385
"AR","2016",2.8716e+12,"actual",8.188749e+12,35.0676275460391
"AR","2017",3.6698e+12,"actual",1.0558497e+13,34.7568408647557
"AR","2018",4.6337e+12,"proj",1.3012009e+13,35.6109498540925
"AR","2019",5.718e+12,"proj",1.5483806e+13,36.9289049475303
"AT","1981",,"actual",8.0885e+10,
"AT","1982",,"actual",8.6824e+10,
"AT","1983",,"actual",9.2523e+10,
"AT","1984",,"actual",9.7131e+10,
"AT","1985",,"actual",1.02372e+11,
"AT","1986",,"actual",1.07602e+11,
"AT","1987",,"actual",1.11721e+11,
"AT","1988",5.2892e+10,"actual",1.19625e+11,44.2148380355277
"AT","1989",5.5351e+10,"actual",1.27959e+11,43.2568244515821
"AT","1990",6.0511e+10,"actual",1.37525e+11,44
"AT","1991",6.583e+10,"actual",1.47439e+11,44.6489734737756
"AT","1992",7.2999e+10,"actual",1.55762e+11,46.8657310512192
"AT","1993",7.9593e+10,"actual",1.609e+11,49.4673710379117
"AT","1994",8.2782e+10,"actual",1.68925e+11,49.0051798135267
"AT","1995",8.7725e+10,"actual",1.76578e+11,49.6805944115348
"AT","1996",9.3592e+10,"actual",1.82541e+11,51.2717690820145
"AT","1997",9.4181e+10,"actual",1.88724e+11,49.9040927491999
"AT","1998",1.00893e+11,"actual",1.96347e+11,51.3850478998915
"AT","1999",9.721e+10,"actual",2.03851e+11,47.6867908423309
"AT","2000",1.03793e+11,"actual",2.13607e+11,48.5906360746605
"AT","2001",1.11803e+11,"actual",2.20525e+11,50.6985602539395
"AT","2002",1.14651e+11,"actual",2.26735e+11,50.5660793437273
"AT","2003",1.12556e+11,"actual",2.31862e+11,48.5443927853637
"AT","2004",1.18424e+11,"actual",2.42348e+11,48.8652681268259
"AT","2005",1.23515e+11,"actual",2.54075e+11,48.6135983469448
"AT","2006",1.28059e+11,"actual",2.67825e+11,47.8144310650611
"AT","2007",1.3591e+11,"actual",2.83978e+11,47.8593412165731
"AT","2008",1.42033e+11,"actual",2.93762e+11,48.3496844384229
"AT","2009",1.40523e+11,"actual",2.88044e+11,48.7852550304815
"AT","2010",1.43161e+11,"actual",2.95897e+11,48.3820383444239
"AT","2011",1.49838e+11,"actual",3.10129e+11,48.314733546363
"AT","2012",1.56128e+11,"actual",3.18653e+11,48.9962435627469
"AT","2013",1.60848e+11,"actual",3.2391e+11,49.6582383995554
"AT","2014",1.65233e+11,"actual",3.33063e+11,49.6101338185268
"AT","2015",1.71943e+11,"actual",3.44493e+11,49.9118995161005
"AT","2016",1.73077e+11,"actual",3.53297e+11,48.9890941615694
"AT","2017",1.80276e+11,"proj",3.69166e+11,48.8333161775461
"AT","2018",1.88294e+11,"proj",3.85299e+11,48.8695792099123
"AT","2019",1.96261e+11,"proj",4.01561e+11,48.8745171966401
"AT","2020",2.03121e+11,"proj",4.15545e+11,48.8806266469335
"AT","2021",2.10482e+11,"proj",4.30235e+11,48.9225655746278
"AT","2022",2.17701e+11,"proj",4.45265e+11,48.8924573007086
"AT","2023",2.25381e+11,"proj",4.60972e+11,48.8925574655294
"AU","1981",,"actual",1.6365e+11,
"AU","1982",,"actual",1.83534e+11,
"AU","1983",,"actual",1.9855e+11,
"AU","1984",,"actual",2.2374e+11,
"AU","1985",,"actual",2.48407e+11,
"AU","1986",,"actual",2.70042e+11,
"AU","1987",,"actual",3.03531e+11,
"AU","1988",1.07705e+11,"actual",3.45138e+11,31.2063580364955
"AU","1989",1.18812e+11,"actual",3.88379e+11,30.5917673200662
"AU","1990",1.25491e+11,"actual",4.13762e+11,30.3292714169015
"AU","1991",1.26061e+11,"actual",4.15524e+11,30.3378384882702
"AU","1992",1.26775e+11,"actual",4.31783e+11,29.3608131862533
"AU","1993",1.33699e+11,"actual",4.53709e+11,29.4680070265302
"AU","1994",1.44647e+11,"actual",4.81863e+11,30.0182832049773
"AU","1995",1.5893e+11,"actual",5.09883e+11,31.1698958388493
"AU","1996",1.74048e+11,"actual",5.41053e+11,32.1683827647199
"AU","1997",1.85241e+11,"actual",5.71975e+11,32.3862056908082
"AU","1998",2.08486e+11,"actual",6.04594e+11,34.4836369530627
"AU","1999",2.35466e+11,"actual",6.36674e+11,36.9837624906938
"AU","2000",2.50661e+11,"actual",6.85118e+11,36.5865442157409
"AU","2001",2.59965e+11,"actual",7.27448e+11,35.7365749854285
"AU","2002",2.74664e+11,"actual",7.79918e+11,35.2170356370798
"AU","2003",2.98528e+11,"actual",8.2754e+11,36.0741474732339
"AU","2004",3.23386e+11,"actual",8.90077e+11,36.3323622562992
"AU","2005",3.49845e+11,"actual",9.60599e+11,36.4194632723957
"AU","2006",3.77594e+11,"actual",1.035841e+12,36.4528919013632
"AU","2007",4.05376e+11,"actual",1.128697e+12,35.915396248949
"AU","2008",4.19753e+11,"actual",1.232647e+12,34.0529770485792
"AU","2009",4.20358e+11,"actual",1.260276e+12,33.3544398211185
"AU","2010",4.34725e+11,"actual",1.358917e+12,31.9905483557863
"AU","2011",4.67331e+11,"actual",1.46426e+12,31.9158482783112
"AU","2012",5.01951e+11,"actual",1.51239e+12,33.1892567393331
"AU","2013",5.29089e+11,"actual",1.565185e+12,33.8036078802186
"AU","2014",5.48298e+11,"actual",1.611792e+12,34.0179129813276
"AU","2015",5.6714e+11,"actual",1.638185e+12,34.6200215482378
"AU","2016",5.91578e+11,"actual",1.700448e+12,34.7895378159168
"AU","2017",6.27324e+11,"proj",1.79916e+12,34.8676048822784
"AU","2018",6.64542e+11,"proj",1.895551e+12,35.0579857782777
"AU","2019",6.99561e+11,"proj",1.984594e+12,35.2495774954474
"AU","2020",7.38716e+11,"proj",2.078927e+12,35.5335228221097
"AU","2021",7.77039e+11,"proj",2.181034e+12,35.6270924708189
"AU","2022",8.16677e+11,"proj",2.292505e+12,35.6237827180312
"AU","2023",8.60155e+11,"proj",2.416808e+12,35.5905392567386
"AZ","2000",,"actual",4.718e+09,
"AZ","2001",,"actual",5.316e+09,
"AZ","2002",,"actual",6.063e+09,
"AZ","2003",1.906e+09,"actual",7.147e+09,26.6685322512942
"AZ","2004",2.287e+09,"actual",8.53e+09,26.8112543962485
"AZ","2005",3.131e+09,"actual",1.2523e+10,25.0019963267588
"AZ","2006",5.247e+09,"actual",1.8746e+10,27.9899711938547
"AZ","2007",8.006e+09,"actual",2.8361e+10,28.2289058918938
"AZ","2008",1.9427e+10,"actual",4.0137e+10,48.4017240949747
"AZ","2009",1.4368e+10,"actual",3.5602e+10,40.3572832986911
"AZ","2010",1.9382e+10,"actual",4.2465e+10,45.6422936535971
"AZ","2011",2.3286e+10,"actual",5.2082e+10,44.7102645827733
"AZ","2012",2.1832e+10,"actual",5.4744e+10,39.880169516294
"AZ","2013",2.2783e+10,"actual",5.8182e+10,39.1581588807535
"AZ","2014",2.2951e+10,"actual",5.9014e+10,38.890771681296
"AZ","2015",1.8142e+10,"actual",5.438e+10,33.3615299742552
"AZ","2016",1.9134e+10,"proj",6.0394e+10,31.6819551611087
"AZ","2017",2.225e+10,"proj",6.9139e+10,32.1815473177223
"BA","2000",4.45e+09,"actual",1.179e+10,37.74385072095
"BA","2001",4655900000,"actual",1.2641e+10,36.8317379954118
"BA","2002",5039400000,"actual",1.3946e+10,36.1350924996415
"BA","2003",6492980000,"actual",1.469e+10,44.2
"BA","2004",6575178000,"actual",1.5998e+10,41.1
"BA","2005",7326348000,"actual",1.7198e+10,42.6
"BA","2006",8741700000,"actual",1.9426e+10,45
"BA","2007",9940784000,"actual",2.1896e+10,45.4
"BA","2008",1.0627e+10,"actual",2.4984e+10,42.5352225424272
"BA","2009",10305300000,"actual",2.478e+10,41.5871670702179
"BA","2010",10946760000,"actual",2.5346e+10,43.1893000867987
"BA","2011",11288136000,"actual",2.621e+10,43.0680503624571
"BA","2012",11342300000,"actual",2.6193e+10,43.3027908219753
"BA","2013",11329900000,"actual",2.6743e+10,42.3658527465131
"BA","2014",11579600000,"actual",2.7304e+10,42.4099033108702
"BA","2015",12119700000,"actual",2.8586e+10,42.3973273630448
"BA","2016",12531500000,"actual",2.9899e+10,41.9127730024416
"BA","2017",13404300000,"proj",3.1278e+10,42.85536159601
"BA","2018",14179700000,"proj",3.2784e+10,43.2518911664226
"BA","2019",15167200000,"proj",3.4507e+10,43.9539803518127
"BA","2020",16208200000,"proj",3.6443e+10,44.4754822599676
"BB","1981",,"actual",2.241e+09,
"BB","1982",,"actual",2.341e+09,
"BB","1983",,"actual",2.486e+09,
"BB","1984",,"actual",2.709e+09,
"BB","1985",,"actual",2.835e+09,
"BB","1986",,"actual",3.113e+09,
"BB","1987",,"actual",3.428e+09,
"BB","1988",,"actual",3.646e+09,
"BB","1989",,"actual",4.035e+09,
"BB","1990",,"actual",4.047e+09,
"BB","1991",,"actual",4.064e+09,
"BB","1992",,"actual",3.914e+09,
"BB","1993",,"actual",4.15e+09,
"BB","1994",1.238e+09,"actual",4.327e+09,28.6110469147215
"BB","1995",1.354e+09,"actual",4.55e+09,29.7582417582418
"BB","1996",1.42e+09,"actual",4.851e+09,29.2723149866007
"BB","1997",1.67e+09,"actual",5.127e+09,32.5726545738248
"BB","1998",1.786e+09,"actual",5.781e+09,30.8943089430894
"BB","1999",1.894e+09,"actual",6.058e+09,31.2644437107956
"BB","2000",1.996e+09,"actual",6.243e+09,31.9718084254365
"BB","2001",2.029e+09,"actual",6.233e+09,32.5525429167335
"BB","2002",2.128e+09,"actual",6.339e+09,33.5699637166746
"BB","2003",2.352e+09,"actual",6.55e+09,35.9083969465649
"BB","2004",2.436e+09,"actual",7.029e+09,34.6564233888177
"BB","2005",2.732e+09,"actual",7.795e+09,35.0481077613855
"BB","2006",2.832e+09,"actual",8.439e+09,33.5584784927124
"BB","2007",3.211e+09,"actual",9.348e+09,34.349593495935
"BB","2008",3.12e+09,"actual",9.571e+09,32.5984745585623
"BB","2009",2.842e+09,"actual",8.931e+09,31.8217444854999
"BB","2010",2.826e+09,"actual",9.06e+09,31.1920529801325
"BB","2011",3.129e+09,"actual",9.329e+09,33.5405724086183
"BB","2012",3.035e+09,"actual",9.264e+09,32.7612262521589
"BB","2013",2.916e+09,"actual",9.344e+09,31.2071917808219
"BB","2014",2.943e+09,"actual",9.343e+09,31.4995183559884
"BB","2015",3.005e+09,"actual",9.39e+09,32.0021299254526
"BB","2016",3.299e+09,"actual",9.528e+09,34.6242653232578
"BB","2017",3.527e+09,"actual",1.0036e+10,35.1434834595456
"BB","2018",3.781e+09,"proj",1.0634e+10,35.5557645288697
"BB","2019",3.916e+09,"proj",1.1032e+10,35.4967367657723
"BB","2020",4.053e+09,"proj",1.1444e+10,35.4159384830479
"BB","2021",4.192e+09,"proj",1.1865e+10,35.330804888327
"BB","2022",4.337e+09,"proj",1.2305e+10,35.245835026412
"BB","2023",4.487e+09,"proj",1.2759e+10,35.167332863077
"BD","2000",,"actual",2.846211e+12,
"BD","2001",,"actual",3.055721e+12,
"BD","2002",2.768e+11,"actual",3.328568e+12,8.31588839404813
"BD","2003",3.098e+11,"actual",3.675313e+12,8.42921405605455
"BD","2004",3.39e+11,"actual",4.082127e+12,8.30449420118482
"BD","2005",3.892e+11,"actual",4.562197e+12,8.53097750930089
"BD","2006",4.43e+11,"actual",5.160683e+12,8.58413508444522
"BD","2007",4.84e+11,"actual",5.892411e+12,8.21395520441463
"BD","2008",5.91e+11,"actual",6.668771e+12,8.86220264573487
"BD","2009",6.46e+11,"actual",7.513053e+12,8.59836873239148
"BD","2010",7.57e+11,"actual",8.566838e+12,8.83639914750343
"BD","2011",9.28e+11,"actual",9.855164e+12,9.41638312665319
"BD","2012",1.138e+12,"actual",1.1270636e+13,10.097034453069
"BD","2013",1.288e+12,"actual",1.2712988e+13,10.1313711615239
"BD","2014",1.403e+12,"actual",1.4297383e+13,9.81298465600313
"BD","2015",1.46e+12,"actual",1.624333e+13,8.98830473800631
"BD","2016",1.729e+12,"actual",1.8543396e+13,9.32407418792113
"BD","2017",2.009e+12,"actual",2.1086229e+13,9.52754520497714
"BD","2018",2.355e+12,"proj",2.393917e+13,9.83743379574146
"BD","2019",,"proj",2.7192032e+13,
"BD","2020",,"proj",3.086331e+13,
"BE","1981",4.4977e+10,"actual",9.4207e+10,47.7427367393081
"BE","1982",4.996e+10,"actual",1.01942e+11,49.0082595985953
"BE","1983",5.3359e+10,"actual",1.08e+11,49.4064814814815
"BE","1984",5.8346e+10,"actual",1.16682e+11,50.0042851510944
"BE","1985",6.2155e+10,"actual",1.24097e+11,50.0858199634157
"BE","1986",6.413e+10,"actual",1.29893e+11,49.371405695457
"BE","1987",6.7065e+10,"actual",1.35129e+11,49.6303532180361
"BE","1988",6.9806e+10,"actual",1.4458e+11,48.2819200442662
"BE","1989",7.27e+10,"actual",1.56773e+11,46.3727810273453
"BE","1990",7.8437e+10,"actual",1.66238e+11,47.1835561063054
"BE","1991",8.3174e+10,"actual",1.74156e+11,47.7583316107398
"BE","1992",8.6499e+10,"actual",1.82877e+11,47.2990042487574
"BE","1993",9.2571e+10,"actual",1.88349e+11,49.1486548906551
"BE","1994",9.7606e+10,"actual",1.98499e+11,49.1720361311644
"BE","1995",1.0145e+11,"actual",2.11616e+11,47.940609405716
"BE","1996",1.05239e+11,"actual",2.15942e+11,48.7348454677645
"BE","1997",1.10977e+11,"actual",2.25969e+11,49.1116038040616
"BE","1998",1.16335e+11,"actual",2.34489e+11,49.6121353240451
"BE","1999",1.20935e+11,"actual",2.44226e+11,49.5176598724133
"BE","2000",1.26478e+11,"actual",2.58222e+11,48.9803347507184
"BE","2001",1.31193e+11,"actual",2.65788e+11,49.3600162535555
"BE","2002",1.363e+11,"actual",2.75066e+11,49.5517439450895
"BE","2003",1.38361e+11,"actual",2.82637e+11,48.9536048005038
"BE","2004",1.45695e+11,"actual",2.98711e+11,48.7745680607678
"BE","2005",1.52221e+11,"actual",3.1148e+11,48.8702324386798
"BE","2006",1.58999e+11,"actual",3.26663e+11,48.6737096028629
"BE","2007",1.66558e+11,"actual",3.44712e+11,48.3180161990299
"BE","2008",1.74132e+11,"actual",3.54066e+11,49.1806612326515
"BE","2009",1.70102e+11,"actual",3.48781e+11,48.7704318755896
"BE","2010",1.80156e+11,"actual",3.651e+11,49.3442892358258
"BE","2011",1.90792e+11,"actual",3.79107e+11,50.326688771244
"BE","2012",2.00101e+11,"actual",3.875e+11,51.6389677419355
"BE","2013",2.06752e+11,"actual",3.92341e+11,52.6970161160827
"BE","2014",2.08747e+11,"actual",4.00288e+11,52.1492025741466
"BE","2015",2.10714e+11,"actual",4.10436e+11,51.3390638248107
"BE","2016",2.14569e+11,"actual",4.23048e+11,50.7197764792648
"BE","2017",2.23844e+11,"proj",4.38146e+11,51.0889064375802
"BE","2018",2.28742e+11,"proj",4.53504e+11,50.4388053909117
"BE","2019",2.3462e+11,"proj",4.68679e+11,50.0598490651384
"BE","2020",2.41044e+11,"proj",4.83267e+11,49.8780177417452
"BE","2021",2.48674e+11,"proj",4.98564e+11,49.8780497589076
"BE","2022",2.56491e+11,"proj",5.14237e+11,49.8779745525896
"BE","2023",2.64849e+11,"proj",5.30993e+11,49.8780586561405
"BF","2000",,"actual",1.874781e+12,
"BF","2001",2.281e+11,"actual",2.077259e+12,10.9808165471903
"BF","2002",2.595e+11,"actual",2.234958e+12,11.6109564475037
"BF","2003",3.01e+11,"actual",2.443503e+12,12.3183806199542
"BF","2004",3.445e+11,"actual",2.555288e+12,13.4818462732968
"BF","2005",3.651e+11,"actual",2.882208e+12,12.6673716817107
"BF","2006",3.924e+11,"actual",3.040542e+12,12.905593805315
"BF","2007",4.402e+11,"actual",3.245246e+12,13.5644570550276
"BF","2008",4.839e+11,"actual",3.747969e+12,12.9109925935887
"BF","2009",5.39e+11,"actual",3.95181e+12,13.6393197041356
"BF","2010",6.813e+11,"actual",4.44757e+12,15.3184772808522
"BF","2011",7.936e+11,"actual",5.060322e+12,15.6827964702641
"BF","2012",9.99e+11,"actual",5.700578e+12,17.5245387397559
"BF","2013",1.1174e+12,"actual",5.9044e+12,18.9248695887812
"BF","2014",1.0647e+12,"actual",6.119941e+12,17.3972265418899
"BF","2015",1.048e+12,"actual",6.16267e+12,17.0056160722544
"BF","2016",1.23e+12,"actual",6.7042e+12,18.3467080337699
"BF","2017",1.389e+12,"actual",7.3018e+12,19.0227067298474
"BF","2018",1.553e+12,"proj",7.8963e+12,19.6674391803756
"BF","2019",1.73e+12,"proj",8.540205e+12,20.2571249753372
"BF","2020",1.916e+12,"proj",9.231993e+12,20.7539152163569
"BF","2021",2.091e+12,"proj",9.985832e+12,20.9396673206599
"BG","1981",,"actual",2.7e+07,
"BG","1982",,"actual",2.8e+07,
"BG","1983",,"actual",2.9e+07,
"BG","1984",,"actual",3e+07,
"BG","1985",,"actual",3.1e+07,
"BG","1986",,"actual",3.3e+07,
"BG","1987",,"actual",3.5e+07,
"BG","1988",,"actual",3.7e+07,
"BG","1989",,"actual",3.8e+07,
"BG","1990",,"actual",4.4e+07,
"BG","1991",,"actual",1.3e+08,
"BG","1992",,"actual",1.93e+08,
"BG","1993",,"actual",2.87e+08,
"BG","1994",,"actual",5.04e+08,
"BG","1995",,"actual",8.44e+08,
"BG","1996",,"actual",1.688e+09,
"BG","1997",,"actual",1.6859e+10,
"BG","1998",8.385e+09,"actual",2.3285e+10,36.0103070646339
"BG","1999",9.092e+09,"actual",2.4811e+10,36.6450364757567
"BG","2000",1.0273e+10,"actual",2.7928e+10,36.7838728158121
"BG","2001",1.1123e+10,"actual",3.0751e+10,36.1711814249943
"BG","2002",1.174e+10,"actual",3.3806e+10,34.7275631544696
"BG","2003",1.3104e+10,"actual",3.6357e+10,36.0425777704431
"BG","2004",1.4916e+10,"actual",4.0886e+10,36.4819253534217
"BG","2005",1.703e+10,"actual",4.6651e+10,36.5051124306017
"BG","2006",1.915e+10,"actual",5.3219e+10,35.983389391007
"BG","2007",2.2985e+10,"actual",6.3464e+10,36.2173830833228
"BG","2008",2.6359e+10,"actual",7.2756e+10,36.2293144208038
"BG","2009",2.4088e+10,"actual",7.2986e+10,33.0035897295372
"BG","2010",2.3054e+10,"actual",7.4771e+10,30.8328095117091
"BG","2011",2.4435e+10,"actual",8.0759e+10,30.2566896568803
"BG","2012",2.6516e+10,"actual",8.204e+10,32.320819112628
"BG","2013",2.7735e+10,"actual",8.2166e+10,33.7548377674464
"BG","2014",2.8145e+10,"actual",8.3634e+10,33.6525814859985
"BG","2015",3.0964e+10,"actual",8.8571e+10,34.9595239976968
"BG","2016",3.2671e+10,"actual",9.413e+10,34.7083820248592
"BG","2017",3.3573e+10,"proj",9.8631e+10,34.0389938254707
"BG","2018",3.6461e+10,"proj",1.04413e+11,34.9199812283911
"BG","2019",3.8359e+10,"proj",1.09911e+11,34.9000554994496
"BG","2020",4.0251e+10,"proj",1.15361e+11,34.8913410944773
"BG","2021",4.2335e+10,"proj",1.21082e+11,34.9639087560496
"BG","2022",4.4509e+10,"proj",1.27086e+11,35.0227405064287
"BG","2023",4.6669e+10,"proj",1.33388e+11,34.9874051638828
"BH","1981",,"actual",1.525e+09,
"BH","1982",,"actual",1.603e+09,
"BH","1983",,"actual",1.642e+09,
"BH","1984",,"actual",1.705e+09,
"BH","1985",,"actual",1.609e+09,
"BH","1986",,"actual",1.259e+09,
"BH","1987",,"actual",1.363e+09,
"BH","1988",,"actual",1.685e+09,
"BH","1989",,"actual",1.758e+09,
